x=13.689; y=-1.035; t=22.524; error=0.0;
x=10.724924619362145; y=-0.3534154316962742; t=25.546; error=0.00042221527072409;
x=10.708924563795426; y=-0.34441553048226514; t=25.558; error=0.00042232239184300595;
x=10.690924428900852; y=-0.33441577329635985; t=25.57; error=0.0004225854055602604;
x=10.673924386557697; y=-0.3264158632761771; t=25.582; error=0.00042268150791053535;
x=10.656924274986457; y=-0.3174160740250155; t=25.594; error=0.000422908822287625;
x=10.63892411531717; y=-0.31041648461704313; t=25.606; error=0.0004233413768126497;
x=10.621923820815377; y=-0.301417040920219; t=25.619; error=0.0004239415022227439;
x=10.603923349848023; y=-0.2944182520997574; t=25.632; error=0.0004252176674945986;
x=10.586922784584928; y=-0.2864194533939993; t=25.645; error=0.00042650131308386474;
x=10.570922412600158; y=-0.2804204454469301; t=25.658; error=0.0004275443584687477;
x=10.554922049759364; y=-0.2724211711696629; t=25.672; error=0.0004283239360231455;
x=10.539921756239703; y=-0.2664219050208729; t=25.686; error=0.0004290989776997218;
x=10.525921457306474; y=-0.2594225029192523; t=25.702; error=0.0004297414007086147;
x=10.511921229353483; y=-0.2544231412335677; t=25.717; error=0.0004304106391551742;
x=10.498920930456865; y=-0.24842378888530625; t=25.733; error=0.0004311020899517009;
x=10.486920720161612; y=-0.2424242094942399; t=25.749; error=0.00043155415393455484;
x=10.475920643849062; y=-0.23642434940270085; t=25.766; error=0.0004317057033031736;
x=10.464920528005107; y=-0.2304245617881582; t=25.782; error=0.0004319357706144155;
x=10.456920434479548; y=-0.22442468649092948; t=25.799; error=0.0004320755577708096;
x=10.447920420334805; y=-0.21842470770809724; t=25.816; error=0.0004320990169276205;
x=10.440920430059004; y=-0.21242469636321734; t=25.833; error=0.00043208607526777306;
x=10.433920553306885; y=-0.20442458852299641; t=25.85; error=0.00043195739478221333;
x=10.428920754799393; y=-0.19942438703861032; t=25.867; error=0.0004317223185796521;
x=10.422921155112546; y=-0.19042412017603363; t=25.884; error=0.0004313866479117156;
x=10.41792154070744; y=-0.18442379886794863; t=25.902; error=0.00043100039566516005;
x=10.412922444817271; y=-0.17542329664413442; t=25.919; error=0.0004303427184275738;
x=10.407923240162024; y=-0.16842272860897023; t=25.936; error=0.0004296411870013613;
x=10.402924758745305; y=-0.15842196946144996; t=25.954; error=0.00042862509586405153;
x=10.398926018630576; y=-0.1504213396428129; t=25.971; error=0.00042778538734683676;
x=10.393927655350039; y=-0.13942059582633526; t=25.989; error=0.0004267723017121106;
x=10.387928755232146; y=-0.13041986266866673; t=26.006; error=0.00042586438861042994;
x=10.382930059388348; y=-0.11941926996367054; t=26.022; error=0.0004250635147767568;
x=10.376931329563137; y=-0.10941850796849789; t=26.039; error=0.00042410440765844716;
x=10.370932634515059; y=-0.09841779627696765; t=26.056; error=0.00042319243567131535;
x=10.364934252899289; y=-0.08741691367639437; t=26.072; error=0.0004220659839605808;
x=10.35893576563811; y=-0.07641608868108231; t=26.089; error=0.0004210176288140758;
x=10.352937137656168; y=-0.06541534041861118; t=26.105; error=0.00042007063406541235;
x=10.346938675652677; y=-0.05341457154354863; t=26.122; error=0.0004190826175050344;
x=10.340939536052652; y=-0.04241410227813048; t=26.138; error=0.00041849323253991075;
x=10.333940635573047; y=-0.030413460958743168; t=26.154; error=0.00041770096910620524;
x=10.327941764719869; y=-0.019412845135668315; t=26.17; error=0.0004169321934042507;
x=10.320943579511853; y=-0.007411786690918326; t=26.186; error=0.00041563391379931724;
x=10.31494549819981; y=0.0045891724613376945; t=26.202; error=0.00041442696913595456;
