x=13.689; y=-1.035; t=22.524; error=0.0;
x=6.487694616878939; y=3.7152128269765; t=70.807; error=0.007819012470152872;
x=6.492777156186073; y=3.7070912837531877; t=70.821; error=0.007786533436957031;
x=6.497761562724968; y=3.696142769402853; t=70.834; error=0.007781949683070975;
x=6.504790032901121; y=3.688119661133727; t=70.848; error=0.007764018131835956;
x=6.511676292100982; y=3.67633034693915; t=70.862; error=0.007795110317079825;
x=6.520954508332526; y=3.6670623388284413; t=70.875; error=0.0076334006835304235;
x=6.528730263488565; y=3.655412175158623; t=70.889; error=0.0077165994035804635;
x=6.539390853897059; y=3.645730821388722; t=70.902; error=0.007940294452083156;
x=6.549433800246263; y=3.6326897600811727; t=70.915; error=0.007911042105563782;
x=6.561268475288269; y=3.622837996414046; t=70.928; error=0.00802812144114548;
x=6.573325626635922; y=3.609789453686778; t=70.94; error=0.007986396029134186;
x=6.586271988973208; y=3.597851240550063; t=70.951; error=0.008021179564372982;
x=6.599312211340723; y=3.585826403442226; t=70.963; error=0.007989156179827726;
x=6.613424128610799; y=3.573743198348952; t=70.974; error=0.007904870713547466;
x=6.627443923323507; y=3.560738471343692; t=70.984; error=0.007887255961634742;
x=6.641428020036488; y=3.548764776761069; t=70.994; error=0.007895004971225781;
x=6.656221599300407; y=3.5369430955438013; t=71.004; error=0.008045767420535765;
x=6.671112971680033; y=3.524051437005834; t=71.014; error=0.008124168478201011;
x=6.686072644916023; y=3.5120964201294056; t=71.024; error=0.008152703536323759;
x=6.702163300480787; y=3.500041528453552; t=71.034; error=0.008077714413909734;
x=6.717225720079877; y=3.4890075293343927; t=71.044; error=0.008025544693647529;
x=6.732231009763868; y=3.4760165659794655; t=71.054; error=0.008018180579342098;
x=6.747297942746081; y=3.466987143137225; t=71.064; error=0.00796073355242264;
x=6.762387769590531; y=3.453923414945053; t=71.075; error=0.007890390186629773;
x=6.777451662022906; y=3.444895685336269; t=71.086; error=0.007836169116375464;
x=6.790631515116303; y=3.433755298766195; t=71.099; error=0.007702808131475173;
x=6.8044480185121685; y=3.425869470975119; t=71.111; error=0.007846755910464777;
x=6.816384542128508; y=3.4149394758319698; t=71.124; error=0.007889293912607672;
x=6.829317948007821; y=3.407983820390284; t=71.137; error=0.007942222801531671;
x=6.840199457684587; y=3.3981013068841466; t=71.151; error=0.008028293465160046;
x=6.852029581876539; y=3.3912085114492676; t=71.165; error=0.008169271466306353;
x=6.863100443077007; y=3.3831652931301255; t=71.18; error=0.008109818054554187;
x=6.874103336934365; y=3.376171210747561; t=71.195; error=0.008105662076721452;
x=6.88413918244503; y=3.3681507890702345; t=71.21; error=0.008075396813488178;
x=6.895154268258542; y=3.362149199043144; t=71.224; error=0.008061077517355238;
x=6.904989232914064; y=3.3552709709477098; t=71.239; error=0.008195238298474907;
x=6.914779101227321; y=3.3494031563264266; t=71.254; error=0.008374549919157892;
x=6.924412938536602; y=3.342666473917476; t=71.268; error=0.008689989435491364;
x=6.9335079538476725; y=3.337619693825397; t=71.283; error=0.008603493069033706;
x=6.94355636534679; y=3.3315970194547506; t=71.297; error=0.008559399544783101;
x=6.95344010582595; y=3.326661047431495; t=71.312; error=0.008663981893542482;
x=6.963528583289252; y=3.3206143534757584; t=71.326; error=0.00858399192551433;
x=6.97291389820453; y=3.315927098542676; t=71.34; error=0.009149227474206937;
x=6.983238639992632; y=3.310770702446431; t=71.353; error=0.00884718043525239;
x=6.99325885476296; y=3.3057666539612414; t=71.366; error=0.00882772691616283;
x=7.003323155719772; y=3.3007403824677533; t=71.379; error=0.008767796929152652;
x=7.014725343352836; y=3.296599739670231; t=71.391; error=0.008392298351439315;
x=7.025672672075769; y=3.2916291833808295; t=71.403; error=0.008439403329682843;
x=7.036814806795845; y=3.287582801643443; t=71.415; error=0.008306975320245814;
x=7.047968822060874; y=3.28251848571573; t=71.426; error=0.0081666825372612;
x=7.058268668418831; y=3.280463290198932; t=71.437; error=0.007882573503030016;
x=7.070484021539128; y=3.2753803453131756; t=71.447; error=0.007688511788951439;
x=7.08159249259195; y=3.273366023525542; t=71.457; error=0.007585581396267723;
x=7.092567857987611; y=3.2693806755666346; t=71.468; error=0.007606506853530896;
x=7.103567026951845; y=3.2683858624775888; t=71.478; error=0.007606216423153406;
x=7.114562411339223; y=3.264393353978721; t=71.49; error=0.007609141641775522;
x=7.1253910843833745; y=3.2643985678958196; t=71.502; error=0.007775614550968082;
x=7.136208299590851; y=3.261453978926759; t=71.515; error=0.007943599714540266;
x=7.148281590155624; y=3.2624660718766827; t=71.529; error=0.007869357407899432;
x=7.159078702426326; y=3.26050833712124; t=71.545; error=0.008060521905842112;
x=7.170895323386137; y=3.26149875946384; t=71.56; error=0.008242542457440471;
x=7.181758238705842; y=3.2605165367120583; t=71.578; error=0.008374203995399029;
x=7.194025848659307; y=3.263589938898075; t=71.596; error=0.008097861564353591;
x=7.204877907558809; y=3.2635951132283108; t=71.617; error=0.008242699343329097;
x=7.216714002616333; y=3.2665600871253067; t=71.637; error=0.008410178459987925;
x=7.227324986214456; y=3.2675295598226497; t=71.658; error=0.008798753235233818;
x=7.2378498277594066; y=3.272319587683374; t=71.68; error=0.009303195020335405;
x=7.24909249144693; y=3.274369417653775; t=71.702; error=0.009055523585681192;
x=7.2602119967871; y=3.280441336644458; t=71.724; error=0.008925157249362844;
x=7.272362486745676; y=3.283485760640653; t=71.746; error=0.008769239194822673;
x=7.2843061333127235; y=3.290461829487464; t=71.768; error=0.008828889313032155;
x=7.296713874781468; y=3.294605041479215; t=71.791; error=0.00840272458265145;
x=7.307954399348643; y=3.302789995960418; t=71.814; error=0.008136080113723292;
x=7.320548520366818; y=3.3086107036984216; t=71.837; error=0.008564908184193835;
x=7.332020626211336; y=3.317223748643956; t=71.86; error=0.00915337219369975;
x=7.34468391482008; y=3.323076360252223; t=71.882; error=0.009512614412387111;
x=7.357885362909179; y=3.3332426661954053; t=71.904; error=0.00928250135459974;
x=7.370744489929424; y=3.3411651500747674; t=71.924; error=0.00943563145288388;
x=7.383924475949695; y=3.3523293696136798; t=71.944; error=0.0092280085974903;
x=7.396017244714385; y=3.3614098517564117; t=71.963; error=0.009122415467288848;
x=7.409353874198457; y=3.372707909934081; t=71.982; error=0.008742138646495843;
x=7.422504655594151; y=3.382836028622848; t=71.998; error=0.008574713169594258;
x=7.4355724735076985; y=3.3959192930048534; t=72.015; error=0.008496536375947668;
x=7.448626936679679; y=3.4059732312543347; t=72.029; error=0.008435783509738911;
x=7.460566367248382; y=3.4199191331163408; t=72.043; error=0.008502613398794543;
x=7.47354063658321; y=3.4309097126209864; t=72.057; error=0.008529335026024286;
x=7.4853957067409596; y=3.445745100378796; t=72.07; error=0.008695322624656492;
x=7.497417193476162; y=3.457779820054316; t=72.083; error=0.0086691064663836;
x=7.508364882029457; y=3.4727253164120224; t=72.095; error=0.008728692949958962;
x=7.519506292991703; y=3.485907121369246; t=72.107; error=0.008563728302810103;
x=7.530402345384607; y=3.501773725694065; t=72.12; error=0.008684665425851763;
x=7.540412641021468; y=3.515804629888422; t=72.131; error=0.008670158241337801;
x=7.551374671461969; y=3.5317679880456945; t=72.143; error=0.008712872422141938;
x=7.56141651567211; y=3.546848916966891; t=72.154; error=0.008660323051494822;
x=7.571471987252283; y=3.563965335050817; t=72.165; error=0.008590549050106595;
x=7.5804333663253765; y=3.5789203667678886; t=72.176; error=0.008634397514075931;
x=7.590413173162212; y=3.5969085472718327; t=72.188; error=0.008655914983407351;
x=7.599452674443669; y=3.614007484200181; t=72.199; error=0.008604758089498524;
x=7.609442257933564; y=3.6320135801034032; t=72.21; error=0.008614404999073233;
x=7.619288587231769; y=3.6487741994298677; t=72.221; error=0.008797232488472478;
x=7.628265687005552; y=3.667753560457563; t=72.232; error=0.008822801993580567;
x=7.637221934381391; y=3.684694476068745; t=72.243; error=0.008874617103834984;
x=7.647172945844762; y=3.703628091038921; t=72.254; error=0.008933029679620987;
x=7.656229958091914; y=3.722776874897693; t=72.265; error=0.008854923494050053;
x=7.66512793863895; y=3.7415895836177815; t=72.276; error=0.008983470775011092;
x=7.6751591863825555; y=3.7596704611310443; t=72.286; error=0.008940227011796743;
x=7.6840248205293085; y=3.779402520130821; t=72.297; error=0.009116237626540303;
x=7.693931164451181; y=3.798251638833784; t=72.308; error=0.009235829414788047;
x=7.703921259682816; y=3.817259555772237; t=72.318; error=0.009244061437313034;
x=7.713822004154343; y=3.8360966318171243; t=72.329; error=0.009373282145677545;
x=7.723790762544645; y=3.854062996470407; t=72.34; error=0.00941074052254953;
x=7.733752512851325; y=3.8740127407529146; t=72.351; error=0.00945860549341407;
x=7.7436863288367395; y=3.8909213118774972; t=72.362; error=0.009542820067882775;
x=7.752636269834769; y=3.9108398389079126; t=72.373; error=0.009609669013604128;
x=7.761554162061548; y=3.927707338559212; t=72.384; error=0.009720090063450128;
x=7.770474799778098; y=3.946566969215956; t=72.396; error=0.009831026297565751;
x=7.779503677421776; y=3.962638670799646; t=72.407; error=0.009785500401212578;
x=7.78757978563614; y=3.980837249309287; t=72.418; error=0.00966529509178301;
x=7.7956383403936576; y=3.997986122966042; t=72.429; error=0.009575822225423919;
x=7.80362965970112; y=4.014991035692409; t=72.44; error=0.009583277878992049;
x=7.811562525891065; y=4.030877980246658; t=72.45; error=0.009673101125822179;
x=7.819523358558211; y=4.0478179637735545; t=72.461; error=0.009724608738131794;
x=7.826406146131891; y=4.063572330181136; t=72.472; error=0.009896242357180634;
x=7.8344667835742605; y=4.080723650715934; t=72.482; error=0.009801223468682976;
x=7.842460946815195; y=4.095731414700918; t=72.493; error=0.009805101474322085;
x=7.850299447211618; y=4.111428900375537; t=72.503; error=0.010035500868372864;
x=7.857387990224674; y=4.1266396554798; t=72.514; error=0.009897573347795865;
x=7.865386480947168; y=4.1426569725367; t=72.524; error=0.009894924268175849;
x=7.87347154079441; y=4.157834732182546; t=72.535; error=0.009771382683832605;
x=7.880522216398037; y=4.17397230439223; t=72.545; error=0.009692261422567948;
x=7.888463527305407; y=4.187885713566046; t=72.555; error=0.009768035553759706;
x=7.89642158630204; y=4.202824623872993; t=72.565; error=0.009822335275443187;
x=7.903447574743774; y=4.217899322476375; t=72.575; error=0.009780678623390543;
x=7.91151743195847; y=4.232036743909191; t=72.585; error=0.009683670334142597;
x=7.919475360282595; y=4.246973649355479; t=72.595; error=0.009737805639923176;
x=7.927440852946464; y=4.261925351646424; t=72.605; error=0.009781689945102614;
x=7.934585585243072; y=4.2762310459630655; t=72.614; error=0.009579165078452724;
x=7.942484193704628; y=4.290068719394351; t=72.624; error=0.00970981020560136;
x=7.950412874010472; y=4.303959142042603; t=72.634; error=0.009801942967664701;
x=7.957433152215932; y=4.319021104348178; t=72.644; error=0.009769370733282271;
x=7.964471409551368; y=4.332107017789082; t=72.654; error=0.009714804042729014;
x=7.971500946210919; y=4.34618220372381; t=72.665; error=0.009671422138939931;
x=7.97842852037509; y=4.359062256958191; t=72.676; error=0.009765657699620489;
x=7.984388796915305; y=4.372986923325449; t=72.686; error=0.009819760813424172;
x=7.990343691607332; y=4.384910389731437; t=72.697; error=0.009879815931929114;
x=7.996323535209124; y=4.397881551786019; t=72.708; error=0.009905644536544893;
x=8.001255811580481; y=4.408744883901616; t=72.719; error=0.010001737677636369;
x=8.007253407225875; y=4.421754041297334; t=72.731; error=0.010002019855944148;
x=8.012288462084754; y=4.430826562425033; t=72.742; error=0.009951773689726636;
x=8.017289523540313; y=4.442843562756062; t=72.754; error=0.009947038486964875;
x=8.022394576951816; y=4.4520417836284505; t=72.766; error=0.00980299766869205;
x=8.027431214982343; y=4.463134494321258; t=72.777; error=0.009748936257437054;
x=8.032515306204225; y=4.472294438529486; t=72.789; error=0.009636822937530622;
x=8.038469357148564; y=4.482226683963255; t=72.801; error=0.00969421492065263;
x=8.043477503493497; y=4.4902464554358765; t=72.812; error=0.009682605964033997;
x=8.04851635423338; y=4.500333500623509; t=72.824; error=0.009628954107200556;
x=8.053525811555978; y=4.50735209594029; t=72.836; error=0.009616435642318379;
x=8.058266322934061; y=4.515892185641965; t=72.849; error=0.00995928464257896;
x=8.063163413939101; y=4.522753145291966; t=72.861; error=0.01008993465848495;
x=8.069007701193668; y=4.530551349806354; t=72.873; error=0.010287950388969135;
x=8.074040257862434; y=4.536594941267158; t=72.886; error=0.01024601244168803;
x=8.079878025781698; y=4.544384497005156; t=72.899; error=0.010454435326310657;
x=8.085826359591149; y=4.549344905682465; t=72.912; error=0.010514394181483682;
x=8.091809783828271; y=4.5573280504035285; t=72.927; error=0.010534696021843794;
x=8.097627039867884; y=4.562178986765898; t=72.942; error=0.010749717092531164;
x=8.103835663366421; y=4.568391323527374; t=72.96; error=0.010493756817248711;
x=8.110067767914074; y=4.573588105108087; t=72.978; error=0.010220884070290055;
x=8.116991674452128; y=4.5795268403520275; t=72.999; error=0.010309369472307737;
x=8.124029798085344; y=4.583552108022694; t=73.019; error=0.010266309042279143;
x=8.130908617189343; y=4.588469925842979; t=73.041; error=0.010403714830350269;
x=8.13799323233633; y=4.591509765796909; t=73.064; error=0.01031196709948791;
x=8.147661891397467; y=4.596887008511458; t=73.088; error=0.009574184315300672;
x=8.15590629337547; y=4.599982955821723; t=73.113; error=0.009314717783708525;
x=8.164782290258415; y=4.603932924901139; t=73.138; error=0.009446638150391195;
x=8.174546627239737; y=4.605022485931756; t=73.164; error=0.00868159391552372;
x=8.184423211183873; y=4.608978870375422; t=73.189; error=0.008811712169367731;
x=8.194691347604286; y=4.608983925436939; t=73.214; error=0.008549752117846632;
x=8.206663240874539; y=4.611983398978969; t=73.24; error=0.008577192570648018;
x=8.217414679613631; y=4.610034198777939; t=73.266; error=0.008807502516677317;
x=8.230064134763788; y=4.61214976463034; t=73.292; error=0.00814870099895981;
x=8.241745718308293; y=4.60923578955619; t=73.317; error=0.008440711151087969;
x=8.254207181988198; y=4.610200848665214; t=73.342; error=0.008974998279338585;
x=8.266977900846452; y=4.605296106857624; t=73.367; error=0.00918158619069047;
x=8.280959087932624; y=4.605302280142365; t=73.389; error=0.009198931662156039;
x=8.295335951186235; y=4.599147844693748; t=73.411; error=0.008859809316558687;
x=8.309064438462096; y=4.597191969170986; t=73.431; error=0.009116646065101234;
x=8.323579901379528; y=4.590424852252599; t=73.451; error=0.009550882076832724;
x=8.337465656103355; y=4.587454569901365; t=73.468; error=0.009658781896764026;
x=8.35247535011807; y=4.57845552317216; t=73.485; error=0.009649060267460851;
x=8.366402633864364; y=4.5734860926816845; t=73.5; error=0.009716035822797448;
x=8.3799132739231; y=4.563840802849636; t=73.515; error=0.010153116811297422;
x=8.393852578179231; y=4.558865972098976; t=73.528; error=0.010210591995026866;
x=8.408209903991343; y=4.547590124866222; t=73.542; error=0.009891093354707904;
x=8.421268693516001; y=4.539558139710468; t=73.555; error=0.009837544763813101;
x=8.43441499537939; y=4.527428877402951; t=73.568; error=0.009712916132248438;
x=8.447415570633565; y=4.518433099778256; t=73.58; error=0.009711666313517029;
x=8.460533538361412; y=4.5053208950289125; t=73.593; error=0.00961422328941845;
x=8.47277113442559; y=4.495127812352373; t=73.605; error=0.009416849068474816;
x=8.484662035046757; y=4.481262761534807; t=73.618; error=0.00949818861430643;
x=8.496549658134992; y=4.470372049663174; t=73.63; error=0.009589535112022086;
x=8.50864188823626; y=4.45526590277405; t=73.642; error=0.009517423441861798;
x=8.519620775700535; y=4.442299256737132; t=73.654; error=0.009532175832718854;
x=8.531514067923993; y=4.427442514824976; t=73.666; error=0.009612942703514068;
x=8.54159436244921; y=4.414346731217247; t=73.679; error=0.009549833265814597;
x=8.55254486743876; y=4.399424878095732; t=73.691; error=0.009585433780685795;
x=8.562462526908892; y=4.385549673278597; t=73.703; error=0.00964711566025907;
x=8.572579430603364; y=4.370385525359551; t=73.715; error=0.009557910656702355;
x=8.582770084542128; y=4.355110055990993; t=73.727; error=0.009421423868856391;
x=8.591779967632105; y=4.341104757666131; t=73.739; error=0.00941280725230984;
x=8.601776169179558; y=4.326120723189662; t=73.751; error=0.009413327590922003;
x=8.610506573173335; y=4.313518490978968; t=73.763; error=0.009608330858823498;
x=8.619472917388942; y=4.298585164913703; t=73.775; error=0.009631565885116315;
x=8.627494836520773; y=4.285558723527974; t=73.786; error=0.009613813532394518;
x=8.636336549309762; y=4.271814812632138; t=73.798; error=0.009735858890699577;
x=8.644278294947204; y=4.259910571967688; t=73.81; error=0.009782556034653646;
x=8.652174590480222; y=4.24610229485546; t=73.821; error=0.00986633400802452;
x=8.660095599868207; y=4.234228882275093; t=73.832; error=0.009934372879871731;
x=8.668005973782554; y=4.220395904351511; t=73.843; error=0.010012267055344453;
x=8.67490110066932; y=4.20956808656049; t=73.854; error=0.010108131227405207;
x=8.681901226971345; y=4.196577342644777; t=73.865; error=0.010107613760142568;
x=8.688855398019992; y=4.185657097085443; t=73.876; error=0.010150395644583757;
x=8.694927406247134; y=4.173523206424873; t=73.887; error=0.010083872124514875;
x=8.700812562647434; y=4.1627427704973385; t=73.897; error=0.010190684316056128;
x=8.706900886972221; y=4.151590235066633; t=73.907; error=0.010107422581869299;
x=8.711916394718182; y=4.140566794115889; t=73.918; error=0.010092906559436876;
x=8.717872883215428; y=4.129656437491191; t=73.928; error=0.010132942789033176;
x=8.722892360554956; y=4.118625519677943; t=73.938; error=0.010114574171096841;
x=8.72781713076558; y=4.107802464684826; t=73.948; error=0.010184785026991794;
x=8.732854112020128; y=4.097739029292839; t=73.958; error=0.010149243745723848;
x=8.737756384772176; y=4.086965270940808; t=73.968; error=0.010243674098840068;
x=8.743675481120746; y=4.077108965764646; t=73.978; error=0.010325093879762982;
x=8.748551004679287; y=4.066393626715429; t=73.987; error=0.010456406897370887;
x=8.752553036201881; y=4.055400747517312; t=73.997; error=0.010454647348037733;
x=8.75760075547266; y=4.045314733732523; t=74.006; error=0.010404006154448538;
x=8.762557933287953; y=4.033429459397334; t=74.016; error=0.010450894344159982;
x=8.767598151836754; y=4.0233583376224775; t=74.025; error=0.010408018594473739;
x=8.772593356759678; y=4.011382366256317; t=74.035; error=0.010413665420268293;
x=8.777683907610193; y=4.001210983631553; t=74.044; error=0.010318249671713907;
x=8.7826691502119; y=3.988264520284656; t=74.054; error=0.010334235739775977;
x=8.788596316304044; y=3.9774076641141933; t=74.063; error=0.01041166770865665;
x=8.794604813835859; y=3.9634017459048514; t=74.072; error=0.010402946465267026;
x=8.80156921393279; y=3.952466247150753; t=74.082; error=0.010441201290343349;
x=8.80860460649091; y=3.9374039013262534; t=74.091; error=0.010403237115927;
x=8.816620363098583; y=3.9253891125167044; t=74.101; error=0.01038692787863283;
x=8.824558897499989; y=3.9105170777908724; t=74.11; error=0.010453898356956313;
x=8.833622348123994; y=3.8974348257790976; t=74.119; error=0.01038675752666503;
x=8.841619449817276; y=3.88245256810692; t=74.129; error=0.010390410963357022;
x=8.8507065906161; y=3.86832696789529; t=74.138; error=0.010298601106417846;
x=8.85975092874393; y=3.8532645631643123; t=74.147; error=0.010252485322101159;
x=8.86880016841801; y=3.839198603810571; t=74.157; error=0.010201764934290336;
x=8.877739806856594; y=3.8223264056719946; t=74.166; error=0.010265383772792083;
x=8.887614675761302; y=3.8085109616008714; t=74.176; error=0.010397886386205795;
x=8.896583742174546; y=3.7915830645867623; t=74.185; error=0.010432563989675738;
x=8.906533449158216; y=3.7766692184238178; t=74.195; error=0.01048792352291068;
x=8.91651694491267; y=3.760706988093221; t=74.204; error=0.01050686804561351;
x=8.926489874568482; y=3.744761163265844; t=74.215; error=0.01053765183062639;
x=8.936464587811077; y=3.7288123649744507; t=74.225; error=0.010566685707552844;
x=8.945455153750578; y=3.7128409000007334; t=74.236; error=0.010578321947983145;
x=8.955351738007664; y=3.698005979670767; t=74.246; error=0.010695675694195557;
x=8.964319594469153; y=3.681080138828306; t=74.258; error=0.010734885290107167;
x=8.973404666069786; y=3.666958364878158; t=74.269; error=0.010638588455825469;
x=8.981404146001399; y=3.6509728593306536; t=74.28; error=0.010640421854274825;
x=8.989535755230449; y=3.636753867975627; t=74.292; error=0.010491364807390572;
x=8.996450517961733; y=3.6209637992469497; t=74.304; error=0.010593416836135757;
x=9.002497396226207; y=3.6078743772088835; t=74.316; error=0.010538938349411463;
x=9.009589107491879; y=3.592690786529728; t=74.329; error=0.010433784972161523;
x=9.015687507143577; y=3.579489209110991; t=74.341; error=0.010324090006778025;
x=9.020657056269922; y=3.5645959312473363; t=74.354; error=0.010360097444287095;
x=9.026619370649742; y=3.5526795649519283; t=74.366; error=0.010402849332338718;
x=9.032607052841165; y=3.5387190403656725; t=74.378; error=0.010417791017955362;
x=9.037628678616601; y=3.525673781684875; t=74.391; error=0.010393184737924421;
x=9.042632547201462; y=3.512675310296408; t=74.403; error=0.010389423541581216;
x=9.047532833314062; y=3.500925470085787; t=74.416; error=0.01050800044303863;
x=9.051577083726837; y=3.4877968303522997; t=74.428; error=0.010453330677238675;
x=9.05650785130747; y=3.4769581568235752; t=74.441; error=0.01053580792747826;
x=9.060579014363471; y=3.463741178312249; t=74.453; error=0.01044731003307962;
x=9.065502577550768; y=3.4529189951903554; t=74.465; error=0.010537572312327768;
x=9.069508099927129; y=3.440916047748097; t=74.478; error=0.010531814212941294;
x=9.073575730929464; y=3.4307564293941053; t=74.49; error=0.01045167790755066;
x=9.077546907891334; y=3.4188559129102063; t=74.502; error=0.010488075206733847;
x=9.08043141520596; y=3.409252729085358; t=74.515; error=0.010642570869395936;
x=9.083448695298861; y=3.398203285503835; t=74.527; error=0.010619695235740407;
x=9.08739998664588; y=3.3883344145233516; t=74.539; error=0.010683676578205015;
x=9.090496530625378; y=3.3780235283389235; t=74.552; error=0.010553221269556321;
x=9.09454021351251; y=3.3669135516030946; t=74.564; error=0.010499605225693893;
x=9.098495538136252; y=3.3560468978169276; t=74.577; error=0.010556501034245587;
x=9.10252803246435; y=3.3459748271354885; t=74.59; error=0.010517242604968636;
x=9.106474887302568; y=3.3351308219394062; t=74.604; error=0.010585686352443516;
x=9.11041516397256; y=3.3243043475504783; t=74.618; error=0.010664899261607996;
x=9.11553605043028; y=3.3130468799539394; t=74.632; error=0.01051618743821211;
x=9.119679492535782; y=3.301661929629093; t=74.646; error=0.010341712873255417;
x=9.12571102889765; y=3.290610705611217; t=74.663; error=0.010307079493656753;
x=9.130652000946613; y=3.279747412211239; t=74.679; error=0.010374955875684853;
x=9.135751216928368; y=3.26853658395801; t=74.696; error=0.01026282011892383;
x=9.14070559180548; y=3.257645071722086; t=74.714; error=0.01031459924582799;
x=9.145670544174811; y=3.2457386051289787; t=74.733; error=0.010355829043639983;
x=9.151593658670778; y=3.2348864813620253; t=74.753; error=0.010444031265057548;
x=9.15658906227647; y=3.2239039798464897; t=74.774; error=0.010450110231287765;
x=9.162550507552623; y=3.213974443585895; t=74.794; error=0.010494828855673259;
x=9.168551036362098; y=3.201981721408692; t=74.817; error=0.010494980611248655;
x=9.174862903441822; y=3.1914688507895055; t=74.84; error=0.010147933173442612;
x=9.181706569480623; y=3.18072166166923; t=74.863; error=0.010318696982763149;
x=9.188682318354635; y=3.1717578324740012; t=74.886; error=0.010345475561507422;
x=9.195475651947694; y=3.161089554712768; t=74.91; error=0.010580596930144326;
x=9.201448279086497; y=3.153131401561126; t=74.935; error=0.010612204470748138;
x=9.20835989662118; y=3.143263932975615; t=74.96; error=0.01071491140788384;
x=9.213971036915385; y=3.1357865990402876; t=74.986; error=0.011172733007305875;
x=9.220189297721838; y=3.126463674082162; t=75.012; error=0.010909336623546392;
x=9.227400465673425; y=3.118225119943008; t=75.038; error=0.010670100600041147;
x=9.232348768800737; y=3.1103113008106127; t=75.064; error=0.010731646466226756;
x=9.238178005493912; y=3.1035129816582643; t=75.09; error=0.01092724478485066;
x=9.24316703659107; y=3.095532984299246; t=75.116; error=0.010940892883167932;
x=9.249625857040163; y=3.0879998283012355; t=75.142; error=0.010422211798993377;
x=9.25498423676021; y=3.0805006712049843; t=75.166; error=0.010028269288917244;
x=9.261175364265558; y=3.0732800637694155; t=75.191; error=0.009828626711267045;
x=9.266920863437239; y=3.066578822853098; t=75.214; error=0.010095743149765735;
x=9.273206304555146; y=3.0581996344777616; t=75.238; error=0.009795729905997948;
x=9.280417427008548; y=3.050988929178786; t=75.26; error=0.009582579386552454;
x=9.287541937397402; y=3.043864696926619; t=75.282; error=0.009459030347575243;
x=9.294419998410692; y=3.036986474045866; t=75.305; error=0.009580011137915128;
x=9.301519259809318; y=3.028873346067134; t=75.329; error=0.009481586142725469;
x=9.309407303864518; y=3.0219718266133917; t=75.355; error=0.009592737507480594;
x=9.316340119727574; y=3.015039126786653; t=75.38; error=0.00965995951249539;
x=9.325517373437693; y=3.0068815050581845; t=75.408; error=0.009483366890056804;
x=9.333313877240265; y=3.00005889741647; t=75.435; error=0.009686301823829655;
x=9.342018512207478; y=2.9932886512915453; t=75.465; error=0.009985660625135865;
x=9.349897187145858; y=2.9873799577714335; t=75.494; error=0.010109955265671187;
x=9.360244598402238; y=2.9791033993280296; t=75.525; error=0.009755949556790645;
x=9.36920426100776; y=2.9741276138073593; t=75.556; error=0.009796570200224437;
x=9.379978261258442; y=2.9665889386881212; t=75.587; error=0.009031098566788083;
x=9.39026019935251; y=2.9624791232069647; t=75.617; error=0.008755308560604129;
x=9.400671345192757; y=2.955194799554564; t=75.646; error=0.008367486997632746;
x=9.410227927140696; y=2.9513738388773803; t=75.675; error=0.008794392531632444;
x=9.421483972897754; y=2.9452366608167995; t=75.704; error=0.008550169841283706;
x=9.431224710575963; y=2.9432906818185964; t=75.733; error=0.008803910310656294;
x=9.441051986722078; y=2.9383792896435037; t=75.761; error=0.008969516317422878;
x=9.45121055860917; y=2.936349766150529; t=75.789; error=0.008813460388624959;
x=9.462634574606696; y=2.9321980254925024; t=75.817; error=0.008403779216615146;
x=9.472728206139621; y=2.9311905673495984; t=75.845; error=0.008311302839154537;
x=9.48258907080368; y=2.9282338970708577; t=75.869; error=0.008445747074329156;
x=9.493507338047252; y=2.9272429115253393; t=75.894; error=0.008526340950380441;
x=9.503460595101432; y=2.9252539053178235; t=75.915; error=0.008571936379632798;
x=9.513368412204047; y=2.9252557514178656; t=75.936; error=0.00866361436302788;
x=9.524667198482156; y=2.924230867974971; t=75.954; error=0.008368222344542394;
x=9.534896513145743; y=2.924232689033381; t=75.972; error=0.00813973373745137;
x=9.543687634865336; y=2.923257806313514; t=75.986; error=0.008345433817377974;
x=9.553956620323898; y=2.9232599776702783; t=76.001; error=0.008077350411019793;
x=9.563988499193782; y=2.9222594926038847; t=76.012; error=0.008045650773661922;
x=9.572827477801962; y=2.923244304846712; t=76.024; error=0.008207386565900452;
x=9.58303914023308; y=2.923247319146332; t=76.035; error=0.007996362716637982;
x=9.592111725345; y=2.923250120548731; t=76.046; error=0.007923837215904771;
x=9.60103265373033; y=2.923252865514503; t=76.058; error=0.008002300701688107;
x=9.60893229766984; y=2.924242700675819; t=76.07; error=0.008103167476640574;
x=9.618030931874747; y=2.9242457017853902; t=76.084; error=0.008004686913394812;
x=9.625909710640656; y=2.926218146764205; t=76.098; error=0.00812798107774913;
x=9.633761785731437; y=2.9262207405122456; t=76.113; error=0.008274987594190143;
x=9.641696016510371; y=2.928207166543176; t=76.128; error=0.00834174602144481;
x=9.649909417028306; y=2.929236762987994; t=76.144; error=0.00812650377212424;
x=9.65693656663541; y=2.931247430593864; t=76.16; error=0.008098476297193949;
x=9.66409037075969; y=2.9322721052342593; t=76.178; error=0.007943051397868287;
x=9.670863497553775; y=2.9351778943505593; t=76.196; error=0.008177929429646277;
x=9.676741534885641; y=2.9371395343097992; t=76.214; error=0.008303170915325038;
x=9.682769337554602; y=2.940156194099477; t=76.232; error=0.008273802794837535;
x=9.689351075148721; y=2.942352743614558; t=76.25; error=0.00767626160373602;
