x=13.689; y=-1.035; t=22.524; error=0.0;
x=2.969345590685494; y=1.1152282784491145; t=39.254; error=0.01209326416709147;
x=2.965305029999331; y=1.1041167365621658; t=39.263; error=0.012103155378432887;
x=2.961211648932654; y=1.0938832838954728; t=39.272; error=0.012135837297396939;
x=2.9582091928000547; y=1.0838750967868078; t=39.28; error=0.012136280977292838;
x=2.954137524483299; y=1.0736959259949177; t=39.289; error=0.012164963721869995;
x=2.951224582517945; y=1.0639861194437377; t=39.297; error=0.012148142500356202;
x=2.9472535066382113; y=1.0530656607744708; t=39.306; error=0.012139949846794135;
x=2.945261067660418; y=1.0431034658855052; t=39.314; error=0.012142241678362909;
x=2.9422177191130237; y=1.0319445212117238; t=39.323; error=0.01214464277226399;
x=2.9392360194877813; y=1.0220055224609166; t=39.331; error=0.012141845113282266;
x=2.9372289864419043; y=1.0099633241856565; t=39.34; error=0.01213828861142153;
x=2.935208711532615; y=0.9998619496392075; t=39.349; error=0.012133640816278149;
x=2.932144748154125; y=0.9876060961252486; t=39.358; error=0.012138316742578372;
x=2.930150055490503; y=0.976635286475326; t=39.367; error=0.012139436547270056;
x=2.927142359407287; y=0.9636019367813897; t=39.376; error=0.012139757635155096;
x=2.924180197791242; y=0.9527406775225576; t=39.385; error=0.012133385246369461;
x=2.921140346646059; y=0.9385547055117031; t=39.395; error=0.012131689821585863;
x=2.917117151091214; y=0.9264851188471678; t=39.405; error=0.012139930554726501;
x=2.913057680368206; y=0.9122769713166395; t=39.414; error=0.012157450249321487;
x=2.90910448912478; y=0.9004173975863609; t=39.424; error=0.012138656847980257;
x=2.9041472842505196; y=0.8865372239384314; t=39.434; error=0.012121236568590191;
x=2.8991804055041266; y=0.8736233391978093; t=39.445; error=0.012107217789139034;
x=2.894259207864842; y=0.8598439858078121; t=39.455; error=0.012080333407486087;
x=2.889288341357289; y=0.8459255595866642; t=39.466; error=0.012071530435636614;
x=2.8843456964458336; y=0.8320861538345887; t=39.477; error=0.012056000034148981;
x=2.878349256701365; y=0.8180944610974947; t=39.487; error=0.012054688253729233;
x=2.872396380681541; y=0.8042044170512391; t=39.498; error=0.012037951234573985;
x=2.866419464917437; y=0.7902582802683293; t=39.509; error=0.012030178016366098;
x=2.859360982686363; y=0.7751329612017428; t=39.519; error=0.012053305352423693;
x=2.8524193786926815; y=0.7612497532143796; t=39.53; error=0.01202795434884451;
x=2.8453342063501355; y=0.7470794085292872; t=39.541; error=0.012065384302684758;
x=2.8374676211892207; y=0.7333128844976866; t=39.552; error=0.011998790136106581;
x=2.8294526694700965; y=0.7182848500243287; t=39.563; error=0.012005460509667151;
x=2.8214620608124337; y=0.7043012848734184; t=39.575; error=0.012000938401285303;
x=2.8135171940468973; y=0.6903977680337299; t=39.586; error=0.011974959714656744;
x=2.8065705970665484; y=0.6755122030758395; t=39.598; error=0.011956873414949606;
x=2.798540687484438; y=0.661459861307146; t=39.61; error=0.011970233230560134;
x=2.791618470181929; y=0.6476154267021288; t=39.621; error=0.01194196513301313;
x=2.78456156336097; y=0.6345097426060623; t=39.633; error=0.01196478691435456;
x=2.7785625937078504; y=0.6205121467487826; t=39.645; error=0.01196450740635352;
x=2.7715371575132246; y=0.6074649081016207; t=39.657; error=0.011975071859045274;
x=2.765614598039098; y=0.593645602661991; t=39.669; error=0.01195482315136569;
x=2.759696902926583; y=0.5808239299182096; t=39.681; error=0.011932411469206896;
x=2.753778774666044; y=0.5680013186870402; t=39.693; error=0.011913288766360036;
x=2.747960254409026; y=0.5563642781730049; t=39.706; error=0.011871095429015757;
x=2.742047928448749; y=0.5435542385924046; t=39.72; error=0.011861237727162934;
x=2.734996496615151; y=0.5324734171396082; t=39.733; error=0.011878070030325781;
x=2.7288029129303197; y=0.5190539858224732; t=39.748; error=0.011908381917574668;
x=2.722870721516854; y=0.508178301564453; t=39.763; error=0.01188776865180858;
x=2.7168311646152628; y=0.49609918776127; t=39.779; error=0.011897320040812094;
x=2.7108618990778943; y=0.48714528945521773; t=39.795; error=0.011884473771208815;
x=2.7058719955141664; y=0.4751695209022699; t=39.811; error=0.011883492264111645;
x=2.7009726765603896; y=0.4663507467854713; t=39.828; error=0.011854571263148773;
x=2.696015176064142; y=0.455444245693727; t=39.845; error=0.011849796482978377;
x=2.691100727321721; y=0.44659823795736947; t=39.862; error=0.011829536644690225;
x=2.68620712613081; y=0.436811035575547; t=39.88; error=0.011816606520716042;
x=2.682118207995653; y=0.427610969771444; t=39.897; error=0.011818394115066527;
x=2.6771276780144726; y=0.41862801580531844; t=39.915; error=0.011816341043286775;
x=2.671997868160396; y=0.40939435806798163; t=39.932; error=0.011847248112775181;
x=2.668050133014286; y=0.4005119539892338; t=39.95; error=0.011843028151861817;
x=2.6628474481391704; y=0.3921876581890489; t=39.967; error=0.011912845760640077;
x=2.658055982048366; y=0.38356301922560004; t=39.985; error=0.011857178137267239;
x=2.6530288599913674; y=0.37451419952300274; t=40.002; error=0.01186355386983599;
x=2.648158377490023; y=0.3667214275208517; t=40.019; error=0.01182508589751025;
x=2.643084850242267; y=0.35758907847489046; t=40.036; error=0.011840613813584344;
x=2.6381078255546404; y=0.34863043403716293; t=40.052; error=0.011835555902477174;
x=2.6331396830959206; y=0.33968777761146723; t=40.068; error=0.011828852107943886;
x=2.6282596736553736; y=0.3309037606184828; t=40.084; error=0.011806840313667922;
x=2.6222753464587223; y=0.32192726982350517; t=40.1; error=0.011802380331698573;
x=2.6173109122572624; y=0.31299128826087746; t=40.115; error=0.011797014676396668;
x=2.6120609801076036; y=0.30249142396155937; t=40.13; error=0.011825186907982444;
x=2.6069817850312433; y=0.29334887282411143; t=40.144; error=0.01184541075429746;
x=2.6019728685637653; y=0.28333103988915503; t=40.159; error=0.011847174103280792;
x=2.59696221855459; y=0.2733097398708038; t=40.173; error=0.011849323904368379;
x=2.591014443387427; y=0.2624054853976726; t=40.187; error=0.011835994072199716;
x=2.5860230329424936; y=0.2534209465967919; t=40.2; error=0.011833789528011144;
x=2.580962228077122; y=0.24228717589297455; t=40.213; error=0.011841126895645392;
x=2.5759650786813837; y=0.23229287710149796; t=40.226; error=0.011840535558690845;
x=2.5709645657039752; y=0.2202916459557189; t=40.239; error=0.011840567347518214;
x=2.56596038069219; y=0.21028327593214768; t=40.252; error=0.011841437715593945;
x=2.5599843098371977; y=0.1983311342221628; t=40.264; error=0.01183656003293409;
x=2.555064239334462; y=0.18750697911614472; t=40.277; error=0.011828090382107057;
x=2.5502175971866907; y=0.17490570953194; t=40.289; error=0.0118459358617302;
x=2.5453352597977057; y=0.16416456727617273; t=40.301; error=0.011849448878852874;
x=2.5394314539892475; y=0.15137298802451357; t=40.314; error=0.01185593375036124;
x=2.5344510971961993; y=0.13942013172119744; t=40.326; error=0.01185989790171749;
x=2.52846072908163; y=0.12644100080629683; t=40.338; error=0.011860890407761266;
x=2.5223625812812234; y=0.11424470520548417; t=40.349; error=0.011860084725288031;
x=2.517468980086311; y=0.10054262185972912; t=40.36; error=0.01190054778161349;
x=2.5114374437856943; y=0.08847954925849678; t=40.371; error=0.011899287955867593;
x=2.5054715827419134; y=0.07455920682300779; t=40.382; error=0.011905979609479955;
x=2.4995662665737717; y=0.06176435512536789; t=40.393; error=0.011920175469385709;
x=2.4945092855456967; y=0.04861620445237219; t=40.404; error=0.011899447138946018;
x=2.4884412694373608; y=0.035468836217643684; t=40.415; error=0.011890961301334109;
x=2.482449935872042; y=0.021489057898566647; t=40.425; error=0.01189258633426055;
x=2.4763855896491624; y=0.007338916711847644; t=40.436; error=0.011881487228121554;
x=2.470348948674023; y=-0.00574047206762137; t=40.446; error=0.011878868987410678;
x=2.4652631115747274; y=-0.01998081594564932; t=40.457; error=0.01185212983510557;
x=2.4593311240588402; y=-0.033822120149386695; t=40.468; error=0.011858977763502589;
x=2.4534141519342034; y=-0.04664222641943272; t=40.479; error=0.011864481320848086;
x=2.4473296435777256; y=-0.060839412584548544; t=40.491; error=0.011852770505282363;
x=2.4414359539414168; y=-0.07360907346321756; t=40.503; error=0.011860065685014232;
x=2.4354909699347247; y=-0.08748070281216616; t=40.514; error=0.011870229751799015;
x=2.4296150271508195; y=-0.10119123597461133; t=40.527; error=0.011899134446709377;
x=2.423695921898089; y=-0.1150024815643163; t=40.539; error=0.011922426469333025;
x=2.4177260140389047; y=-0.12893226656907938; t=40.551; error=0.01193198124862308;
x=2.411733458929207; y=-0.1429148951583744; t=40.564; error=0.011934419403215978;
x=2.4046040459639646; y=-0.15717372108885883; t=40.578; error=0.011917272601974411;
x=2.398547679909445; y=-0.17130524188273724; t=40.591; error=0.011902993963265992;
x=2.391435484651803; y=-0.18552963239802164; t=40.605; error=0.011896802353702652;
x=2.384393664618921; y=-0.2006192467541974; t=40.62; error=0.011893143222384224;
x=2.3774816074188014; y=-0.21444336115443663; t=40.635; error=0.01189591601148204;
x=2.3704516597460104; y=-0.22850325650001826; t=40.65; error=0.011894606812271072;
x=2.3635217385403724; y=-0.24335308765495792; t=40.667; error=0.011903007277528993;
x=2.3565876276292617; y=-0.2572213094771792; t=40.684; error=0.011908432413439399;
x=2.348534663833117; y=-0.27232061659495105; t=40.703; error=0.011907084317641264;
x=2.341509914844943; y=-0.2863701145712981; t=40.721; error=0.011905355790594855;
x=2.3346015008073127; y=-0.30117385893765036; t=40.741; error=0.011919425537278207;
x=2.3278001552014573; y=-0.31477655014936085; t=40.761; error=0.011948563175452525;
x=2.320697181736888; y=-0.328982497078499; t=40.782; error=0.011931404174403864;
x=2.313602511137663; y=-0.34317183827694997; t=40.804; error=0.011919532025731889;
x=2.3067050420474153; y=-0.3569667764574456; t=40.825; error=0.011932558215232895;
x=2.2998022323597573; y=-0.3697862801630964; t=40.847; error=0.011941724291571587;
x=2.2928491025949014; y=-0.3836925396928085; t=40.871; error=0.01195093191578102;
x=2.2859807830834544; y=-0.3954668017124319; t=40.894; error=0.011961078023550892;
x=2.2799922793145546; y=-0.4094399771731991; t=40.919; error=0.011966134413670986;
x=2.2731114700352655; y=-0.4202526774692246; t=40.944; error=0.011971189840519605;
x=2.2661647106977267; y=-0.43315380195322534; t=40.97; error=0.01198346124269062;
x=2.259039021347436; y=-0.443333358167927; t=40.996; error=0.011986042258977193;
x=2.2519423338614764; y=-0.4565129206418513; t=41.023; error=0.011968243260935367;
x=2.2451177352116773; y=-0.46528740462016405; t=41.05; error=0.011946467849532528;
x=2.236955272214228; y=-0.4775310991163378; t=41.077; error=0.01194752003274746;
x=2.2286773840542278; y=-0.487878459316338; t=41.104; error=0.012001235782436639;
x=2.2187472346014205; y=-0.4978086087691456; t=41.13; error=0.011977166763964285;
x=2.20975512361375; y=-0.5068007197568165; t=41.156; error=0.011974496553219928;
x=2.197949272908388; y=-0.5176227495700652; t=41.181; error=0.011903211252270339;
x=2.186140284618658; y=-0.5254954084298852; t=41.206; error=0.011812015022640534;
x=2.173160724688189; y=-0.5354796852994763; t=41.229; error=0.011803636831734174;
x=2.16051237480428; y=-0.5432632852280359; t=41.252; error=0.011636080000294893;
x=2.144566445405889; y=-0.552232870514631; t=41.274; error=0.011609737023370773;
x=2.1284215495944463; y=-0.5613143744085675; t=41.296; error=0.011680937536022827;
x=2.1100213795592735; y=-0.5705144594261541; t=41.318; error=0.011901054677426201;
x=2.093518369172141; y=-0.5792513472781655; t=41.339; error=0.011638111389557;
x=2.0747453468186348; y=-0.5871557777427996; t=41.358; error=0.011510516227055683;
x=2.0556642194545303; y=-0.5961942064942175; t=41.377; error=0.011553165091719289;
x=2.0353694434937433; y=-0.6053268556765717; t=41.395; error=0.011716589682220042;
x=2.0154229831460646; y=-0.6133054398156432; t=41.413; error=0.011684878599392285;
x=1.9942491274499536; y=-0.6223799493996909; t=41.429; error=0.011785778949136152;
x=1.9732795832833578; y=-0.6303683471774417; t=41.445; error=0.01176712880460325;
x=1.9517756832407307; y=-0.6395843043385676; t=41.46; error=0.01207053453721073;
x=1.9308511356463949; y=-0.6475555605649813; t=41.475; error=0.012022073336138911;
x=1.9098984345384529; y=-0.6565352896112422; t=41.488; error=0.011993085724050922;
x=1.8888856403995062; y=-0.6645401635689362; t=41.501; error=0.012001239804461892;
x=1.8678916241675474; y=-0.6725378840382539; t=41.513; error=0.011997424918421637;
x=1.8477569272403824; y=-0.6795850279627618; t=41.526; error=0.012086041775427164;
x=1.82808947696677; y=-0.6884353805858873; t=41.538; error=0.011887501623315573;
x=1.8080399163858913; y=-0.6944502487601509; t=41.55; error=0.011920675606019181;
x=1.7901849813220143; y=-0.7023857754552074; t=41.562; error=0.011835647763352242;
x=1.7721272852247556; y=-0.708405007487627; t=41.573; error=0.011872843942021004;
x=1.7552425560900557; y=-0.7163507623745445; t=41.584; error=0.01180762773191459;
x=1.7393200228013614; y=-0.7213265540272616; t=41.596; error=0.011757416370836835;
x=1.7249632109824131; y=-0.7285049599367359; t=41.607; error=0.011955027361196623;
x=1.7096805874222698; y=-0.7325803262194408; t=41.618; error=0.012153291216712233;
x=1.6968442621230826; y=-0.738504784049835; t=41.631; error=0.012055158317663614;
x=1.6839713328202375; y=-0.7424656853737873; t=41.644; error=0.011969604548053453;
x=1.6710293908143374; y=-0.7474433553760567; t=41.659; error=0.011933257571086984;
x=1.6589403041145445; y=-0.750465627051005; t=41.674; error=0.011995645507616884;
x=1.6476306579515407; y=-0.7556063753069158; t=41.691; error=0.012182023281621173;
x=1.6356028357408174; y=-0.7586133308595966; t=41.708; error=0.01220207225603105;
x=1.6243742451878775; y=-0.7626964546970293; t=41.728; error=0.01235481075184675;
x=1.613297381413505; y=-0.7657174175445854; t=41.748; error=0.012410354020618188;
x=1.6024334905296453; y=-0.7686802968765472; t=41.77; error=0.012312179740227736;
x=1.5909950212182207; y=-0.7717998794160267; t=41.792; error=0.012631351995856388;
x=1.5798392840401676; y=-0.7748423531918593; t=41.815; error=0.01274669349085723;
x=1.568203874707987; y=-0.7780156466460905; t=41.838; error=0.0132272845652205;
x=1.5557515290767507; y=-0.7811287330538995; t=41.861; error=0.013582960484005561;
x=1.5441512421334977; y=-0.7840288047897128; t=41.885; error=0.013268316970074131;
x=1.5323395757341012; y=-0.7859974158562789; t=41.909; error=0.01311474401058653;
x=1.520410830047835; y=-0.7889796022778455; t=41.934; error=0.01305963433305427;
x=1.507566025252353; y=-0.7919437879998797; t=41.959; error=0.012938836204242903;
x=1.493363315519343; y=-0.793972746533167; t=41.984; error=0.013104968907090555;
x=1.4801171744491666; y=-0.7970295483185923; t=42.01; error=0.013298414805967072;
x=1.4658507899349957; y=-0.800086630714486; t=42.037; error=0.013511892595430917;
x=1.4523732794185937; y=-0.8020119893596863; t=42.064; error=0.013078107772403693;
x=1.4384010816198487; y=-0.8050060317451317; t=42.092; error=0.013056131242821501;
x=1.4251952568327064; y=-0.8078358513423765; t=42.12; error=0.01243942135247687;
x=1.4106805124866142; y=-0.8088035009654493; t=42.148; error=0.012036960697124245;
x=1.397072996562444; y=-0.8117193972349144; t=42.178; error=0.011746972730965623;
x=1.382500112973968; y=-0.8138012377475539; t=42.207; error=0.012193124333893487;
x=1.3678478687581241; y=-0.8158944154926744; t=42.237; error=0.012714094282020943;
x=1.3537389495487226; y=-0.8158944154926744; t=42.266; error=0.012809739241776455;
x=1.3396518329426679; y=-0.818913083336829; t=42.296; error=0.01287755605794461;
x=1.3262011112900585; y=-0.8179523175044998; t=42.326; error=0.012377013409384382;
x=1.3122290450683018; y=-0.8199483269647507; t=42.357; error=0.012354603055793997;
x=1.2982987661538068; y=-0.8179582871198229; t=42.387; error=0.012288966610639291;
x=1.2859614965707962; y=-0.8200144987169914; t=42.417; error=0.012556862011085428;
x=1.2729162663329106; y=-0.8170040609697871; t=42.448; error=0.01260160453501867;
x=1.261506105908391; y=-0.8170040609697871; t=42.478; error=0.012086070414321514;
x=1.2490787938994865; y=-0.812224325581747; t=42.509; error=0.011479927938559816;
x=1.237140449586875; y=-0.812224325581747; t=42.539; error=0.011426685842124926;
x=1.2254955230725182; y=-0.8054314517817056; t=42.57; error=0.011015616683804233;
x=1.2137739457302072; y=-0.8034778555579871; t=42.6; error=0.010752402365407322;
x=1.2005007053450236; y=-0.7942886891374755; t=42.63; error=0.011084027729595984;
x=1.1878902425102793; y=-0.7911360734287894; t=42.657; error=0.011687293584637654;
x=1.1758025376518055; y=-0.7800556773085218; t=42.685; error=0.011803525346406725;
x=1.1638913447292982; y=-0.7750926802574771; t=42.71; error=0.011708173978989473;
x=1.1508136219929126; y=-0.7630209361931211; t=42.735; error=0.01181149867332696;
x=1.138440620666708; y=-0.7558033520861683; t=42.757; error=0.012243322150149881;
x=1.1265256533718269; y=-0.7428954708500471; t=42.778; error=0.012123415914244066;
x=1.1144497961435367; y=-0.7338385779288294; t=42.798; error=0.012217607104177197;
x=1.1024107451321739; y=-0.7197930184155729; t=42.817; error=0.012274320308888672;
x=1.092499129304566; y=-0.7098814025879652; t=42.833; error=0.012153415966417917;
x=1.0814250161750512; y=-0.6957870767867642; t=42.85; error=0.01226501927236541;
x=1.0711226112876533; y=-0.6844544314106267; t=42.865; error=0.012694961731241225;
x=1.0611610502896844; y=-0.6695120899136734; t=42.881; error=0.01263233185563973;
x=1.0521971097728307; y=-0.6565641758337737; t=42.896; error=0.012574667787216203;
x=1.0422602237862413; y=-0.6426525354525487; t=42.912; error=0.012475299567656363;
x=1.0322078040708658; y=-0.6285791478510231; t=42.927; error=0.012557819687025351;
x=1.0221455042154486; y=-0.6144919280534391; t=42.942; error=0.012656029361472558;
x=1.0131087372522014; y=-0.6004347349994988; t=42.958; error=0.01271700864072959;
x=1.0050364906172382; y=-0.5863083033883131; t=42.973; error=0.012844350568587263;
x=0.9971724537937517; y=-0.5725462389472118; t=42.988; error=0.012605030288536658;
x=0.9891309899408971; y=-0.559478860186323; t=43.004; error=0.012675197991921188;
x=0.9802283688070155; y=-0.5456303384225073; t=43.019; error=0.012514017227471941;
x=0.9721517753427998; y=-0.5325058740431569; t=43.035; error=0.012643482516950364;
x=0.9642889072112487; y=-0.5187458548129424; t=43.05; error=0.012403299591239213;
x=0.9553089720435174; y=-0.5057748373484416; t=43.066; error=0.012371367297297793;
x=0.947299449446693; y=-0.49175817280399897; t=43.082; error=0.012387985667113782;
x=0.9392996911765333; y=-0.4797585353987596; t=43.098; error=0.012387594168606516;
x=0.9313978133036505; y=-0.46691798385532496; t=43.114; error=0.012222818133652226;
x=0.9223511390069047; y=-0.4548557514596639; t=43.13; error=0.01229430886937898;
x=0.9121816596752381; y=-0.44163542832849734; t=43.147; error=0.012551663632525538;
x=0.9029168398418568; y=-0.4292823352173223; t=43.163; error=0.012960071729102523;
x=0.8930566354975563; y=-0.4174500900041617; t=43.18; error=0.012753766015845165;
x=0.8841583288796512; y=-0.406574381915611; t=43.197; error=0.012602793358943584;
x=0.874910643509746; y=-0.39424413475573755; t=43.214; error=0.012985204756436153;
x=0.8671202251824386; y=-0.3845061118466034; t=43.232; error=0.012670441327344075;
x=0.8581349080325884; y=-0.3725256889801365; t=43.249; error=0.012647803233852032;
x=0.8499895887905361; y=-0.3633622048328277; t=43.267; error=0.012856495622167952;
x=0.8411252999421711; y=-0.3525280740181594; t=43.286; error=0.012654838097034927;
x=0.8332547722648755; y=-0.3446575463408639; t=43.304; error=0.01247744515107064;
x=0.8251304923265904; y=-0.3334866614257219; t=43.324; error=0.01267161301671923;
x=0.8171523145557229; y=-0.32650575587621283; t=43.343; error=0.012643080567540677;
x=0.8102744046861591; y=-0.3166801703482645; t=43.364; error=0.012449041796991469;
x=0.8042377184284673; y=-0.30963736971429073; t=43.384; error=0.012502390522519165;
x=0.7983460637995335; y=-0.30178183020904564; t=43.405; error=0.012335801235134588;
x=0.7921633340395428; y=-0.2945686454890565; t=43.426; error=0.01260141460249472;
x=0.7881229618299741; y=-0.2864879010699191; t=43.448; error=0.012677436327087654;
x=0.783117746679493; y=-0.2804816428893418; t=43.469; error=0.012685125807565145;
x=0.7791267796198837; y=-0.27349745053502583; t=43.491; error=0.012669256922922213;
x=0.7752458554623125; y=-0.2676760642986689; t=43.512; error=0.012475727934354959;
x=0.7710837587981683; y=-0.2614329193024526; t=43.534; error=0.01273934342360976;
x=0.7681463443208659; y=-0.2555580903478479; t=43.556; error=0.012621412027490852;
x=0.7642799283359049; y=-0.24975846637040625; t=43.579; error=0.012404703887343943;
x=0.7611487418761597; y=-0.24349609345091594; t=43.602; error=0.012651110752397589;
x=0.7573606833023876; y=-0.23781400559025784; t=43.625; error=0.012306973089653513;
x=0.7544181689953408; y=-0.23290981507851305; t=43.648; error=0.012209238296842064;
x=0.7505445512044209; y=-0.22709938839213328; t=43.672; error=0.012005566494916797;
x=0.7471643412472877; y=-0.22033896847786696; t=43.696; error=0.012719309790396682;
x=0.7441504316970472; y=-0.21431114937738588; t=43.72; error=0.012745738700133609;
x=0.7409800823451179; y=-0.20797045067352726; t=43.744; error=0.013071080630678364;
x=0.7378091131379656; y=-0.20162851225922265; t=43.769; error=0.01340055149131127;
x=0.734847595557379; y=-0.19471830457118733; t=43.793; error=0.01331912959505178;
x=0.7317267882495226; y=-0.18847668995547467; t=43.818; error=0.0135530622811657;
x=0.7296259750903988; y=-0.18112384389854125; t=43.843; error=0.013834821197932898;
x=0.7266979474086188; y=-0.1752677885349812; t=43.869; error=0.013693921531764155;
x=0.7248124347869517; y=-0.16772573804831262; t=43.895; error=0.013344530802466429;
x=0.7215812296130305; y=-0.16126332770047025; t=43.922; error=0.01379291178180453;
x=0.7195264033589606; y=-0.15201660955715574; t=43.949; error=0.013977766017649896;
x=0.71762693415089; y=-0.14536846732890876; t=43.977; error=0.013696237356227643;
x=0.7156752394565994; y=-0.13658584120460124; t=44.005; error=0.013535876477301036;
x=0.7136719057152724; y=-0.12957417310995673; t=44.033; error=0.013545059066854147;
x=0.711543030073978; y=-0.11892979490348476; t=44.062; error=0.01401393485733369;
x=0.7105686149436002; y=-0.11113447386046305; t=44.09; error=0.013875988820960408;
x=0.7086107105362726; y=-0.10134495182382498; t=44.118; error=0.013722815930709438;
x=0.7065557576030783; y=-0.09209766362445071; t=44.146; error=0.013907465773167616;
x=0.705538593386074; y=-0.08192602145440801; t=44.173; error=0.014019735058995387;
x=0.7035052526024279; y=-0.07277598792800051; t=44.2; error=0.014133774877731107;
x=0.7014274872082609; y=-0.06134827826008203; t=44.226; error=0.014449060224801278;
x=0.6993361611893412; y=-0.05089164816548337; t=44.251; error=0.01479889215253537;
x=0.6974063767014275; y=-0.04124272572591487; t=44.276; error=0.014529348020498246;
x=0.6943825182383587; y=-0.03116319751568587; t=44.3; error=0.014596402317997649;
x=0.6913295051085517; y=-0.01996881603972704; t=44.324; error=0.01475678605711998;
x=0.6884023073282396; y=-0.009235757511915925; t=44.346; error=0.014536795441174168;
x=0.6843870877046505; y=0.0008022915470568392; t=44.368; error=0.014571893097976891;
x=0.6814290300963871; y=0.011648502777355758; t=44.388; error=0.014445897161486523;
x=0.6773149119637973; y=0.021933798108830036; t=44.408; error=0.014708977906813935;
x=0.6730907561863733; y=0.03355022649674647; t=44.426; error=0.015265546644374265;
x=0.6691413682649974; y=0.04342369630018613; t=44.445; error=0.015147052471836042;
x=0.6650829279812026; y=0.05458440708062156; t=44.462; error=0.01529305282107773;
x=0.662139368886125; y=0.06439627073088006; t=44.48; error=0.015131572095040676;
x=0.6582452604940318; y=0.07413154171111305; t=44.496; error=0.014884856562122756;
x=0.6541869079486807; y=0.0842774230744905; t=44.512; error=0.015020643219117889;
x=0.6502005325262138; y=0.09424336163065786; t=44.528; error=0.014988901457413656;
x=0.6462902980271188; y=0.10401894787839526; t=44.544; error=0.014780343065264387;
x=0.6432919567863503; y=0.11401341868095677; t=44.559; error=0.014775655390232597;
x=0.6393559090197584; y=0.12286952615578875; t=44.575; error=0.014637395566984105;
x=0.636333453645439; y=0.13294437740351978; t=44.59; error=0.014700686751975757;
x=0.6333122278342739; y=0.1420080548370153; t=44.605; error=0.014756323056391709;
x=0.6302777078012918; y=0.15111161493596162; t=44.62; error=0.014847008491044084;
x=0.6272181849333748; y=0.16029018353971264; t=44.634; error=0.015003955360694229;
x=0.6252688618624325; y=0.17003679889442386; t=44.649; error=0.01480821853772262;
x=0.6223500406882653; y=0.17782032202553644; t=44.664; error=0.014612310994474416;
x=0.6202919700789704; y=0.18811067507201085; t=44.68; error=0.014835173234562658;
x=0.619290290008883; y=0.19612411563270962; t=44.695; error=0.014844756453210033;
x=0.6173650745185536; y=0.2057501930843566; t=44.711; error=0.01455806889571322;
x=0.6153307583004735; y=0.21388745795667718; t=44.726; error=0.01466826884038038;
x=0.6142971004395266; y=0.22319037870519953; t=44.743; error=0.014880219046355279;
x=0.6132346881126918; y=0.23168967731987783; t=44.759; error=0.015241798134373484;
x=0.6122231901952111; y=0.2407931585772043; t=44.775; error=0.015316631617181428;
x=0.6101847850497977; y=0.2489467791588579; t=44.791; error=0.015444666391818719;
x=0.6091581864553571; y=0.2581861665088225; t=44.807; error=0.015620068379221135;
x=0.6081341860518531; y=0.26637816973685463; t=44.824; error=0.01576400798461491;
x=0.6071629996799796; y=0.27511884708371637; t=44.84; error=0.01557259268329455;
x=0.6071629996799796; y=0.28358784516969293; t=44.856; error=0.01588134257276612;
x=0.6062172269484531; y=0.2911540270219042; t=44.872; error=0.015554356481250465;
x=0.6062172269484531; y=0.30015975136789946; t=44.888; error=0.015558093991289358;
x=0.6051980598255137; y=0.3083130883514156; t=44.905; error=0.015673084674889568;
x=0.6051980598255137; y=0.31744790678774243; t=44.921; error=0.015762123845710282;
x=0.6051980598255137; y=0.32670475403661287; t=44.937; error=0.015933535416427006;
x=0.6051980598255137; y=0.3358794499247811; t=44.952; error=0.01605142431524297;
x=0.6051980598255137; y=0.34375154414707015; t=44.968; error=0.015965008406779883;
x=0.6051980598255137; y=0.3536804940899696; t=44.983; error=0.0159172468061543;
x=0.6051980598255137; y=0.3616347228873105; t=44.998; error=0.015886570516383987;
x=0.6051980598255137; y=0.3718443828752369; t=45.013; error=0.01602767705648221;
x=0.6051980598255137; y=0.3804245089337559; t=45.027; error=0.015746624349114034;
x=0.6051980598255137; y=0.39127335070340163; t=45.042; error=0.01564696541049532;
x=0.6051980598255137; y=0.4003371841968457; t=45.055; error=0.015688950538569203;
x=0.6051980598255137; y=0.4110343089592657; t=45.069; error=0.015491066721570641;
x=0.6051980598255137; y=0.41979866033586394; t=45.083; error=0.015339476401096223;
x=0.6051980598255137; y=0.4310554945329724; t=45.097; error=0.015504798037536413;
x=0.6051980598255137; y=0.44094660582315515; t=45.111; error=0.015434401811647198;
x=0.6051980598255137; y=0.4520106335579394; t=45.124; error=0.015475741536789017;
x=0.6051980598255137; y=0.4632092225033338; t=45.138; error=0.015604935629624724;
x=0.6051980598255137; y=0.47428559030527634; t=45.152; error=0.015655004305657295;
x=0.6051980598255137; y=0.48523067258701114; t=45.167; error=0.015618977350158873;
x=0.6051980598255137; y=0.4965374584118888; t=45.182; error=0.015821625127161888;
x=0.6051980598255137; y=0.5077490722281396; t=45.197; error=0.015963343811617795;
x=0.6051980598255137; y=0.5187311181408256; t=45.212; error=0.01595125977578294;
x=0.6051980598255137; y=0.5298260681544958; t=45.227; error=0.01601529092985647;
x=0.6051980598255137; y=0.5396542065272234; t=45.242; error=0.015899619762965514;
x=0.6051980598255137; y=0.5505764611481665; t=45.258; error=0.015847628286302935;
x=0.6051980598255137; y=0.561228362589846; t=45.274; error=0.015617464363702396;
x=0.6051980598255137; y=0.5720518261545818; t=45.29; error=0.01550241919585742;
x=0.6051980598255137; y=0.5813314955723539; t=45.306; error=0.015685202983822772;
x=0.6051980598255137; y=0.5926303210542335; t=45.322; error=0.015883624195952118;
x=0.6051980598255137; y=0.602037844247359; t=45.338; error=0.016159201635944462;
