x=13.689; y=-1.035; t=22.524; error=0.0;
x=3.5713150103550375; y=1.915077516877518; t=38.404; error=0.0052550392520370115;
x=3.5563108417886595; y=1.911093181847463; t=38.417; error=0.005264580798689975;
x=3.5403067091567304; y=1.907109748818074; t=38.431; error=0.005274880168768302;
x=3.5263025381194035; y=1.9031243763690693; t=38.444; error=0.005283676604775265;
x=3.5112984166988936; y=1.899139863801816; t=38.457; error=0.005293205552132522;
x=3.497294331969573; y=1.8951541880882137; t=38.469; error=0.005301877195673674;
x=3.4842893064987317; y=1.890167273961945; t=38.481; error=0.00530902152157114;
x=3.472285356601041; y=1.8861791432151256; t=38.493; error=0.00531590124142046;
x=3.459280395067102; y=1.8811920623554685; t=38.505; error=0.005323004657935472;
x=3.4482765431545586; y=1.8772026710376333; t=38.516; error=0.005328994172847928;
x=3.436269825436237; y=1.8702141998434063; t=38.528; error=0.00533397025710006;
x=3.4262651160322473; y=1.8652236297615703; t=38.539; error=0.005338542035692921;
x=3.4152586166797545; y=1.8582338535131073; t=38.55; error=0.005342667707805269;
x=3.4052540324451988; y=1.8532430325091367; t=38.561; error=0.005347153637964434;
x=3.395245855483971; y=1.8442521263305167; t=38.572; error=0.005349407084294211;
x=3.3852403413250682; y=1.83826132618229; t=38.583; error=0.005353383297954085;
x=3.3752314305049262; y=1.8282702449497883; t=38.594; error=0.005355103644128699;
x=3.3662259534342724; y=1.8222784686914548; t=38.605; error=0.005358364480310468;
x=3.3572155703723516; y=1.8112869721110318; t=38.616; error=0.005358919919191774;
x=3.348208970131034; y=1.8042954664010225; t=38.627; error=0.005361764719211226;
x=3.339197607317781; y=1.792303996922767; t=38.639; error=0.0053618170492767125;
x=3.3311900510328947; y=1.7843115603515842; t=38.651; error=0.0053633924206444375;
x=3.322178478384582; y=1.7723202485632863; t=38.663; error=0.005363513073521048;
x=3.314168959219026; y=1.7623278713317865; t=38.675; error=0.005364025801238223;
x=3.3051574048868626; y=1.7503365457787683; t=38.687; error=0.005364218014858894;
x=3.297146790289627; y=1.739344273321512; t=38.7; error=0.005364233385945532;
x=3.288135348750635; y=1.7273528630045676; t=38.712; error=0.005364497005744375;
x=3.2791239107934875; y=1.7153614499958982; t=38.725; error=0.005364798664664796;
x=3.2691124137768854; y=1.7033710401827782; t=38.738; error=0.005365921337292149;
x=3.260100544709273; y=1.6913799511618341; t=38.75; error=0.0053663162107958785;
x=3.2520887006061456; y=1.6793878556790927; t=38.763; error=0.00536594343009214;
x=3.243076687088306; y=1.6673968752206698; t=38.776; error=0.005366424801065239;
x=3.235064652494865; y=1.655404907005506; t=38.789; error=0.00536612529125411;
x=3.2280518129628395; y=1.6424118287829266; t=38.801; error=0.00536449397147717;
x=3.2210407245204338; y=1.6314188929215307; t=38.814; error=0.005364011582866123;
x=3.216028933844146; y=1.6194238125042482; t=38.826; error=0.005361395089429223;
x=3.2100183981141535; y=1.6084295658161627; t=38.839; error=0.005360203400547628;
x=3.2060070262708433; y=1.596433362419475; t=38.851; error=0.0053569496297759;
x=3.200996321697519; y=1.5854382344220908; t=38.864; error=0.0053549853875107635;
x=3.1969854438867684; y=1.5744421960815234; t=38.876; error=0.0053521940573697585;
x=3.192974568211784; y=1.5634461569619214; t=38.888; error=0.005349426864309612;
x=3.1889639357227515; y=1.5524500291417331; t=38.899; error=0.005346744273936854;
x=3.185954025851497; y=1.542453007456905; t=38.91; error=0.005343738779409509;
x=3.1819432287038967; y=1.5314569396942543; t=38.921; error=0.005341058569390815;
x=3.178932499357214; y=1.5204598715030946; t=38.931; error=0.005337603048576579;
x=3.174922855602915; y=1.5104637344010128; t=38.941; error=0.005335542116624776;
x=3.1719121655311513; y=1.4994666554574123; t=38.952; error=0.005332140194711286;
x=3.1689015350925143; y=1.488469560188117; t=38.961; error=0.0053287779244675995;
x=3.1648898586323178; y=1.4764734586555897; t=38.971; error=0.005325703264175738;
x=3.1618802146922094; y=1.4664763569078945; t=38.981; error=0.005322913472908853;
x=3.1578686595013328; y=1.4544802148217673; t=38.99; error=0.005319918437699149;
x=3.152858178873074; y=1.4434849847707933; t=39.0; error=0.005318296237023085;
x=3.1488454552441163; y=1.4304889065516686; t=39.01; error=0.005314781046843169;
x=3.1428346533007585; y=1.4194948054061578; t=39.02; error=0.005313994258062899;
x=3.136822035637998; y=1.4065006363738008; t=39.03; error=0.005312213560401234;
x=3.1308102610076576; y=1.394506530913451; t=39.04; error=0.005310968631525738;
x=3.1247978279469626; y=1.381512276464247; t=39.05; error=0.005309282447807995;
x=3.116785330808629; y=1.3685199752974715; t=39.06; error=0.005309260250096104;
x=3.1097729552649573; y=1.3555266466541056; t=39.07; error=0.005308465958502432;
x=3.1027604980127546; y=1.3425333621083864; t=39.08; error=0.005307703955965695;
x=3.094747048862198; y=1.3285410559113562; t=39.09; error=0.005307303104342763;
x=3.087734593856575; y=1.3155477701531613; t=39.1; error=0.005306620103832731;
x=3.079722258297149; y=1.302555369340257; t=39.109; error=0.005306795649217017;
x=3.0717089217994986; y=1.288562998627064; t=39.119; error=0.005306525585200356;
x=3.063697677998953; y=1.2765705021076472; t=39.129; error=0.005307255043997997;
x=3.056684458621183; y=1.2625771196016455; t=39.138; error=0.005306254982246173;
x=3.0486730908183715; y=1.250584705919318; t=39.148; error=0.005307065374563664;
x=3.041660846345205; y=1.2375913065393045; t=39.157; error=0.005306618415775575;
x=3.0346505301009854; y=1.2265978782225309; t=39.167; error=0.0053071455572137145;
x=3.0286384513171307; y=1.213603459855527; t=39.176; error=0.005305965321627881;
x=3.021628147482095; y=1.2026100236256447; t=39.185; error=0.005306550387647854;
x=3.0166156854590738; y=1.1896148235707102; t=39.194; error=0.005304564733283346;
x=3.010606163420374; y=1.1796205429629638; t=39.203; error=0.005304856741353945;
x=3.0055947466940376; y=1.1676253063085664; t=39.211; error=0.005303411058392745;
x=3.000585345016985; y=1.1576300126741634; t=39.22; error=0.005302926194070674;
x=2.9965748427247494; y=1.1466338373679954; t=39.229; error=0.005301156836976734;
x=2.9915650681459036; y=1.1366387306317391; t=39.237; error=0.005300697733974847;
x=2.987555395367199; y=1.126642605171957; t=39.246; error=0.005299417728900272;
x=2.9835458301133015; y=1.116646436582205; t=39.254; error=0.005298171748655033;
x=2.9795353808615124; y=1.1056502419313803; t=39.263; error=0.005296499422570678;
x=2.975525729516201; y=1.0956541078742037; t=39.272; error=0.005295283721740947;
x=2.9725162040883433; y=1.0856569704489667; t=39.28; error=0.005293265228263538;
x=2.9685067844419404; y=1.0756607434557939; t=39.289; error=0.005292116570813543;
x=2.965497198824787; y=1.0656636241500628; t=39.297; error=0.00529012213314267;
x=2.961486571093036; y=1.054667494594746; t=39.306; error=0.005288529246653015;
x=2.9594768180895743; y=1.0446694501427005; t=39.314; error=0.00528567805338244;
x=2.9564662333537646; y=1.0336723423616287; t=39.323; error=0.00528328402600989;
x=2.9534565091932237; y=1.023675264764778; t=39.331; error=0.005281338659579364;
x=2.9514448194961447; y=1.0116772189004437; t=39.34; error=0.005277643319834973;
x=2.9494350334610107; y=1.001679181088304; t=39.349; error=0.0052748576865525075;
x=2.946423279810534; y=0.9896821256183629; t=39.358; error=0.005272057031773512;
x=2.9444125859852974; y=0.9786840753210987; t=39.367; error=0.005268883444353153;
x=2.941399928622434; y=0.965687002742476; t=39.376; error=0.005265705280468722;
x=2.938389240014075; y=0.9546899233982366; t=39.385; error=0.005263444625545653;
x=2.935375453852268; y=0.9406928846767464; t=39.395; error=0.005259842924793045;
x=2.9313636248982697; y=0.9286968341415134; t=39.405; error=0.005258038951225713;
x=2.9273499593293675; y=0.9147007458058031; t=39.414; error=0.005255408640672672;
x=2.9233383589715722; y=0.9027046188237585; t=39.424; error=0.0052536997398781775;
x=2.91832501374141; y=0.8887093921516674; t=39.434; error=0.005252053249533255;
x=2.9133126910503977; y=0.8757141383549475; t=39.445; error=0.0052508704349066284;
x=2.908299691354774; y=0.861718787910901; t=39.455; error=0.005249337070077138;
x=2.9032870473091914; y=0.8477233100815343; t=39.466; error=0.005247879907239187;
x=2.8982748133907603; y=0.8337276853671127; t=39.477; error=0.005246502157932945;
x=2.8922623519128567; y=0.8197330325676782; t=39.487; error=0.005245934946633305;
x=2.88625001874791; y=0.8057383246424058; t=39.498; error=0.0052454079710520145;
x=2.880237671936866; y=0.7917436225797063; t=39.509; error=0.0052449147634385665;
x=2.8732246815596074; y=0.7767496916085272; t=39.519; error=0.005244881163360262;
x=2.866212416474546; y=0.7627558308697306; t=39.53; error=0.005245256325321548;
x=2.8592001825039395; y=0.7487619545396544; t=39.541; error=0.005245666219688026;
x=2.8511878596407128; y=0.7347690033736061; t=39.552; error=0.005246915568686528;
x=2.8431747834976924; y=0.7197759846406704; t=39.563; error=0.005247829317894586;
x=2.835162661407838; y=0.7057829185142896; t=39.575; error=0.005249134583841917;
x=2.827150330041602; y=0.6917899722170427; t=39.586; error=0.0052505002740554745;
x=2.820137059737987; y=0.6767961721767451; t=39.598; error=0.005250742030676069;
x=2.812124837589751; y=0.6628031633420691; t=39.61; error=0.0052521722052323964;
x=2.8051127812697847; y=0.648809197993905; t=39.621; error=0.00525283066912814;
x=2.798101946623001; y=0.6358150378611586; t=39.633; error=0.005253833763104395;
x=2.792090337005832; y=0.6218200191112333; t=39.645; error=0.005253769411632496;
x=2.785079732964634; y=0.6088257345608036; t=39.657; error=0.005254807632589396;
x=2.779068041977739; y=0.594830750763811; t=39.669; error=0.005254802618914565;
x=2.7730571887546858; y=0.5818357654413525; t=39.681; error=0.005255154895546433;
x=2.767046281726493; y=0.568840805006691; t=39.693; error=0.005255536320584548;
x=2.761035960848788; y=0.556845970995875; t=39.706; error=0.0052562887544977755;
x=2.7550248599447227; y=0.5438511002415681; t=39.72; error=0.005256732002821137;
x=2.7480150837772963; y=0.5328573275459654; t=39.733; error=0.005258725465197489;
x=2.742003065353622; y=0.5198628812525137; t=39.748; error=0.005259266573100186;
x=2.7359926870323217; y=0.5088685485108305; t=39.763; error=0.005260567099761497;
x=2.729980912522953; y=0.49687444298984645; t=39.779; error=0.005261578554469631;
x=2.723972308471917; y=0.48788018496831537; t=39.795; error=0.005263668495770586;
x=2.7189612178107154; y=0.47588481209436034; t=39.811; error=0.0052638165334932055;
x=2.713952967904897; y=0.4668894003260828; t=39.828; error=0.005265008944556068;
x=2.7089427883777732; y=0.4558940330695518; t=39.845; error=0.005265547109909638;
x=2.703934473704507; y=0.44689865736124784; t=39.862; error=0.005266785780372777;
x=2.698925370397468; y=0.43690321419651484; t=39.88; error=0.005267690255164015;
x=2.694917159150291; y=0.4279068681272484; t=39.897; error=0.005268097761597652;
x=2.68990897732816; y=0.41891141845330326; t=39.915; error=0.005269366723134464;
x=2.684900899768947; y=0.4099159107321733; t=39.932; error=0.0052706354700624725;
x=2.680892429464568; y=0.4009196800871247; t=39.95; error=0.0052711043850427325;
x=2.675885038933973; y=0.39292430391873157; t=39.967; error=0.00527277354592716;
x=2.670876753157888; y=0.3839289121215355; t=39.985; error=0.005274123350611133;
x=2.6658687578059643; y=0.3749333586335554; t=40.002; error=0.005275441511819457;
x=2.660861462702027; y=0.36693792270159453; t=40.019; error=0.005277132175525012;
x=2.6558531461453496; y=0.35794254804190906; t=40.036; error=0.005278535003445912;
x=2.650844975559553; y=0.3489470921121877; t=40.052; error=0.005279929467504055;
x=2.6458368159166135; y=0.33995163009009965; t=40.068; error=0.005281338207377387;
x=2.640828888479115; y=0.3309560387932057; t=40.084; error=0.005282722175999817;
x=2.634820864340006; y=0.3219613933891955; t=40.1; error=0.005284975998721168;
x=2.629812653297689; y=0.3129659599835385; t=40.115; error=0.005286442143420125;
x=2.624803325475057; y=0.3029706293354106; t=40.13; error=0.005287640188121121;
x=2.6197946762492457; y=0.2939754399025648; t=40.144; error=0.005289221593357685;
x=2.6147852835023127; y=0.2839801417926046; t=40.159; error=0.005290467791989343;
x=2.6097760986353196; y=0.27398473950113655; t=40.173; error=0.005291706176326743;
x=2.6037657639834473; y=0.26299038288637694; t=40.187; error=0.005293566264616305;
x=2.598757185761163; y=0.25399515391812627; t=40.2; error=0.005295211465560739;
x=2.593747054199206; y=0.24299976480578098; t=40.213; error=0.005296210578148244;
x=2.5887379291511405; y=0.23300433253634703; t=40.226; error=0.00529752223862485;
x=2.5837268724507974; y=0.22100894547523264; t=40.239; error=0.0052982660593043985;
x=2.5787176880230285; y=0.21101354296364774; t=40.252; error=0.005299628778772862;
x=2.5727064105604223; y=0.19901918832208576; t=40.264; error=0.005301328928983944;
x=2.5676961431923826; y=0.18802386109181382; t=40.277; error=0.0053024599950312855;
x=2.5626838802444634; y=0.17502858425209572; t=40.289; error=0.005303028592994681;
x=2.557673477470082; y=0.16403331872376614; t=40.301; error=0.005304227014173384;
x=2.5516611953973394; y=0.15103899441359986; t=40.314; error=0.005305754880168588;
x=2.5466499154014306; y=0.13904370063634697; t=40.326; error=0.0053067067886745775;
x=2.540637873933882; y=0.12604926500441307; t=40.338; error=0.00530826790093342;
x=2.5346265681395126; y=0.11405492456208008; t=40.349; error=0.005310177609157551;
x=2.529613669284592; y=0.100059537998275; t=40.36; error=0.005310635867391434;
x=2.523602531243703; y=0.08806511348296872; t=40.371; error=0.005312577621305584;
x=2.5175897342994986; y=0.07407060481321677; t=40.382; error=0.005313971049490139;
x=2.5115780153307923; y=0.061076019977936304; t=40.393; error=0.005315647768675479;
x=2.5065661084456616; y=0.04808060581082411; t=40.404; error=0.005316507412630284;
x=2.500554217417888; y=0.03508610057706592; t=40.415; error=0.005318271416738332;
x=2.4945416232258553; y=0.021091504795767435; t=40.425; error=0.005319776617097709;
x=2.4885291829750757; y=0.0070968428766353345; t=40.436; error=0.005321297574874907;
x=2.4825176989091156; y=-0.005897850629743011; t=40.446; error=0.005323094792988823;
x=2.477505236702211; y=-0.019893393585425516; t=40.457; error=0.005323830068950025;
x=2.471492649281403; y=-0.03388799227588957; t=40.468; error=0.005325469448662409;
x=2.465480581989691; y=-0.04688241595991377; t=40.479; error=0.005327456188045353;
x=2.4594676705886647; y=-0.06087687545227736; t=40.491; error=0.0053292083922763895;
x=2.453455448283194; y=-0.07387122741571148; t=40.503; error=0.005331288580296723;
x=2.447442213267968; y=-0.0878655478583644; t=40.514; error=0.005333158342394161;
x=2.4414289892113104; y=-0.10185987300981195; t=40.527; error=0.005335064727002027;
x=2.435415302072682; y=-0.11585399917040852; t=40.539; error=0.005337078273277738;
x=2.4294013824566414; y=-0.12984802542634377; t=40.551; error=0.005339167987372452;
x=2.4233875202473554; y=-0.14384207635263807; t=40.564; error=0.005341290929057883;
x=2.41637363044839; y=-0.15783512283608736; t=40.578; error=0.005344419213258861;
x=2.410359791102956; y=-0.17182918358796748; t=40.591; error=0.00534662269200138;
x=2.403345985531651; y=-0.18582227228946308; t=40.605; error=0.005349816940407858;
x=2.3963313649444546; y=-0.2008154406676841; t=40.62; error=0.005352773868344018;
x=2.389317790156332; y=-0.2148086450430733; t=40.635; error=0.005356000110617389;
x=2.3823042158007435; y=-0.22880184963525407; t=40.65; error=0.005359267307143567;
x=2.3752892503405416; y=-0.24379485665826875; t=40.667; error=0.005362432624150679;
x=2.368275774806638; y=-0.25778811078071434; t=40.684; error=0.005365760951753131;
x=2.3602613240346857; y=-0.27278039475694527; t=40.703; error=0.005369843313710425;
x=2.3532477604646718; y=-0.28677360475498986; t=40.721; error=0.0053732777179541545;
x=2.346233101192003; y=-0.30176675503397926; t=40.741; error=0.005376559441138925;
x=2.3392198448462485; y=-0.31576011901226325; t=40.761; error=0.005379997603583466;
x=2.3322067562773596; y=-0.329753567076444; t=40.782; error=0.0053834300528863245;
x=2.325192850247605; y=-0.3437466054243431; t=40.804; error=0.005387118550835235;
x=2.3181795081380363; y=-0.35773992641880853; t=40.825; error=0.005390696942626419;
x=2.3111671661133952; y=-0.3707332731520198; t=40.847; error=0.005394505392294396;
x=2.3041542802598234; y=-0.3847268228090859; t=40.871; error=0.005398033031113757;
x=2.297143947281119; y=-0.3967207892725913; t=40.894; error=0.005401729471786548;
x=2.291131216987828; y=-0.4107153265789884; t=40.919; error=0.005404389423449903;
x=2.2841212052492352; y=-0.4217089490677221; t=40.944; error=0.005408541502001395;
x=2.2771096643611037; y=-0.4347027281321077; t=40.97; error=0.0054122494617919676;
x=2.2701010255028464; y=-0.44469667536803625; t=40.996; error=0.005416411109758146;
x=2.263089915528701; y=-0.4576906869476233; t=41.023; error=0.005420029607653592;
x=2.2560821699279403; y=-0.4666846572386025; t=41.05; error=0.005424385718593339;
x=2.2480716082996115; y=-0.4786776094355701; t=41.077; error=0.005429197516035767;
x=2.2400625453849496; y=-0.488670352363765; t=41.104; error=0.005434532787784373;
x=2.2300535043862824; y=-0.4986613031837315; t=41.13; error=0.005441650042767515;
x=2.221045227871305; y=-0.507653019050556; t=41.156; error=0.0054481837869761055;
x=2.2090353245423837; y=-0.5186422056460216; t=41.181; error=0.005456909129496734;
x=2.19702815331514; y=-0.5266314383450766; t=41.206; error=0.005466127832583775;
x=2.184018778710492; y=-0.5366192395243126; t=41.229; error=0.005476357672547767;
x=2.1710110191245873; y=-0.5446066164751834; t=41.252; error=0.005487325898472331;
x=2.1550024335126396; y=-0.5535913360982404; t=41.274; error=0.005500774322716859;
x=2.1389939363672235; y=-0.5625762133453259; t=41.296; error=0.005514106562037915;
x=2.1209855428675737; y=-0.5715594067397576; t=41.318; error=0.00552913643955545;
x=2.103977073918836; y=-0.5805433916028245; t=41.339; error=0.005543396850577672;
x=2.0849696357139496; y=-0.5885257028525456; t=41.358; error=0.0055595074131071795;
x=2.065961035879517; y=-0.5975075251806933; t=41.377; error=0.005575918722725164;
x=2.045952278986384; y=-0.6064880400652366; t=41.395; error=0.005593615788588404;
x=2.025944581218522; y=-0.6144687687305834; t=41.413; error=0.0056113058225476025;
x=2.0049362129295143; y=-0.623449217596503; t=41.429; error=0.005629181107440244;
x=1.9839287714934095; y=-0.6314296564508907; t=41.445; error=0.00564724213595221;
x=1.9629202465347542; y=-0.6404097388036065; t=41.46; error=0.005665498559582376;
x=1.9419127655060722; y=-0.648390073435034; t=41.475; error=0.005683697470255343;
x=1.9209042907178744; y=-0.6573702731585181; t=41.488; error=0.005701891441630182;
x=1.8998965080949517; y=-0.6653498138262526; t=41.501; error=0.005720867990289662;
x=1.878888831196747; y=-0.6733296328305063; t=41.513; error=0.005739606670598933;
x=1.8588819665880114; y=-0.6803099887331601; t=41.526; error=0.005757959124475819;
x=1.838873030261155; y=-0.6892901038252846; t=41.538; error=0.005776252778655174;
x=1.8188669199640681; y=-0.695269698358428; t=41.55; error=0.005795507495250267;
x=1.800858610594296; y=-0.7032509760532947; t=41.562; error=0.005812786637442343;
x=1.7828520820508107; y=-0.709231354788178; t=41.573; error=0.0058312358382413415;
x=1.765843349086928; y=-0.7172127708883034; t=41.584; error=0.005848355193872139;
x=1.7498379228176992; y=-0.7221953736158216; t=41.596; error=0.005864793441232188;
x=1.7358304808883807; y=-0.7291804699356134; t=41.607; error=0.005878488638779968;
x=1.7208262372928487; y=-0.7331645224109128; t=41.618; error=0.005893680238767024;
x=1.70781984905872; y=-0.7391506618265223; t=41.631; error=0.005906514162074519;
x=1.6948155446861066; y=-0.7431366457432527; t=41.644; error=0.005919800357710883;
x=1.6818100793552728; y=-0.7481224126379717; t=41.659; error=0.00593314939640942;
x=1.669806787395822; y=-0.7511092139598178; t=41.674; error=0.005945777163101809;
x=1.6588011956598667; y=-0.7560968938354189; t=41.691; error=0.005957228959483176;
x=1.646797912961104; y=-0.7590837323736701; t=41.708; error=0.005969831464945811;
x=1.6357934791826942; y=-0.7630715183780333; t=41.728; error=0.0059813462995688405;
x=1.6247901265155318; y=-0.7660591980934726; t=41.748; error=0.005993114983307639;
x=1.6137867932156844; y=-0.7690469491360583; t=41.77; error=0.006004819577050104;
x=1.6027835712532; y=-0.7720351101833077; t=41.792; error=0.006016136171507476;
x=1.5917803242545623; y=-0.775023179039103; t=41.815; error=0.006027544669338937;
x=1.5807771386487959; y=-0.7780114739584599; t=41.838; error=0.006038740649312246;
x=1.5687738013725634; y=-0.7809980931563167; t=41.861; error=0.006051582794974652;
x=1.5567704637905404; y=-0.7839847111251897; t=41.885; error=0.006064430286510862;
x=1.5447682500646713; y=-0.7859713831360062; t=41.909; error=0.006077370274608746;
x=1.5327648143878423; y=-0.7889576068302775; t=41.934; error=0.006090603932727873;
x=1.519761332108397; y=-0.7919424767785592; t=41.959; error=0.0061051792895517;
x=1.5057589696428926; y=-0.7939258691715658; t=41.984; error=0.00612136424661755;
x=1.4927553592908065; y=-0.7969101811209303; t=42.01; error=0.006136486098581377;
x=1.4787517413966982; y=-0.7998932476431203; t=42.037; error=0.006152848078391505;
x=1.4647492922293817; y=-0.8018760278419116; t=42.064; error=0.00616964130546132;
x=1.4507456369096499; y=-0.8048589186689695; t=42.092; error=0.006186182531688178;
x=1.4367420189639641; y=-0.8078419849490363; t=42.12; error=0.006202559271041099;
x=1.421740846267466; y=-0.8088242363068047; t=42.148; error=0.0062200410276948654;
x=1.4077371776951173; y=-0.8118070649166663; t=42.178; error=0.006236655826688122;
x=1.3937346420382313; y=-0.8137892342277087; t=42.207; error=0.006254063511238245;
x=1.379732067153561; y=-0.8157711264041908; t=42.237; error=0.006271745258689254;
x=1.3657320792561558; y=-0.8157527179140588; t=42.266; error=0.006290029689803939;
x=1.3517281731197448; y=-0.8187344309992817; t=42.296; error=0.006307740561808233;
x=1.3377295252300279; y=-0.8177156782031023; t=42.326; error=0.006326524125316368;
x=1.3237268912104116; y=-0.819697152531144; t=42.357; error=0.0063446242636927205;
x=1.309729362635004; y=-0.817679928254906; t=42.387; error=0.006362018289542645;
x=1.2977268818468104; y=-0.8196649861706969; t=42.417; error=0.006376578819138289;
x=1.2847307125066452; y=-0.8166484347486679; t=42.448; error=0.006393459306924276;
x=1.2727307220675874; y=-0.8166332867283003; t=42.478; error=0.006408509391745957;
x=1.259737190147623; y=-0.8116165020762678; t=42.509; error=0.006425923673375332;
x=1.2477372003232845; y=-0.8116008746720472; t=42.539; error=0.006441449315138379;
x=1.2357461677210522; y=-0.8045855245644474; t=42.57; error=0.00645772880982533;
x=1.2237486816812995; y=-0.8025704988261659; t=42.6; error=0.006472944430801764;
x=1.2107601478135974; y=-0.7935539591369304; t=42.63; error=0.006490706240994181;
x=1.198764053353677; y=-0.7905383799705564; t=42.657; error=0.006506635915138637;
x=1.1867783432009802; y=-0.7795228113453995; t=42.685; error=0.006523786554279534;
x=1.1747849586556292; y=-0.7745069637453089; t=42.71; error=0.006540311911199677;
x=1.1618015033755364; y=-0.7624890650525329; t=42.735; error=0.00656008243478274;
x=1.149810537624087; y=-0.7554736006810484; t=42.757; error=0.0065765385508238725;
x=1.137828055921115; y=-0.7424574517790906; t=42.778; error=0.0065947413771442155;
x=1.125839883115464; y=-0.7334417037357028; t=42.798; error=0.006611857041553108;
x=1.1138581929458111; y=-0.7194260303420179; t=42.817; error=0.0066297490296623515;
x=1.1038712712117282; y=-0.7094129691578793; t=42.833; error=0.00664440282037709;
x=1.092889732945168; y=-0.6953984831772924; t=42.85; error=0.006661204776480633;
x=1.0829042128896695; y=-0.6843853369773529; t=42.865; error=0.006676179135779548;
x=1.0729234484484866; y=-0.6693725310714066; t=42.881; error=0.006691494708694304;
x=1.0639399773188287; y=-0.6563611035377881; t=42.896; error=0.006705110259785647;
x=1.0539574966575862; y=-0.6423486062639999; t=42.912; error=0.006719958220152133;
x=1.0439753010501687; y=-0.6283359059226933; t=42.927; error=0.006735084409987363;
x=1.0339930197572538; y=-0.6143232666213653; t=42.942; error=0.006750174579051388;
x=1.0250102784126527; y=-0.6003121867937433; t=42.958; error=0.006763690409299723;
x=1.0170277691761895; y=-0.586302206555007; t=42.973; error=0.006776189674980801;
x=1.0090457096949972; y=-0.5722919700673988; t=42.988; error=0.006789048117584936;
x=1.0010625494545806; y=-0.5592816221636787; t=43.004; error=0.00680188298157223;
x=0.992081048774152; y=-0.5452697470026784; t=43.019; error=0.006816521976789399;
x=0.9840983199648866; y=-0.5322591343822932; t=43.035; error=0.006829756659006999;
x=0.9761169030034131; y=-0.5182485318510991; t=43.05; error=0.006843229828425835;
x=0.9671346124664978; y=-0.5052362892807178; t=43.066; error=0.006858216105027951;
x=0.9591538736858909; y=-0.49122530043211343; t=43.082; error=0.006872261543197693;
x=0.951170194012299; y=-0.47921443623050514; t=43.098; error=0.006885726519133739;
x=0.9431881337333597; y=-0.46620341345351407; t=43.114; error=0.00689965582128708;
x=0.9342048406570089; y=-0.4541909014137955; t=43.13; error=0.006914872707825813;
x=0.9242230043151229; y=-0.44117694954498154; t=43.147; error=0.006931793207138894;
x=0.915239623847434; y=-0.4291645028594497; t=43.163; error=0.006946991322982809;
x=0.9052563537305781; y=-0.4171505810279288; t=43.18; error=0.0069636890332141;
x=0.8962716838693705; y=-0.4061380560002565; t=43.197; error=0.006978786092096018;
x=0.8872885681967773; y=-0.39412541129507983; t=43.214; error=0.0069943103919944865;
x=0.8793027127568127; y=-0.3841141120341453; t=43.232; error=0.007008032077913547;
x=0.8703197428138634; y=-0.37210135835299174; t=43.249; error=0.007023743849869591;
x=0.8623326052703143; y=-0.3630899414910089; t=43.267; error=0.007037381999305519;
x=0.8533486428975149; y=-0.35207683929026073; t=43.286; error=0.007053296525589626;
x=0.8453604429607714; y=-0.34406505660657477; t=43.304; error=0.007067124232636954;
x=0.837376456871119; y=-0.33305342792957; t=43.324; error=0.007081630959583341;
x=0.8293868155972992; y=-0.32604160703085355; t=43.343; error=0.0070952441969237;
x=0.8224012044181055; y=-0.3160315502651242; t=43.364; error=0.007107929763919259;
x=0.8164114618009437; y=-0.30902277124305794; t=43.384; error=0.007118563446526464;
x=0.8104232292915559; y=-0.30101395913304374; t=43.405; error=0.007129540561012704;
x=0.8044333793817505; y=-0.29400527180530506; t=43.426; error=0.007140083960969059;
x=0.8004451589884877; y=-0.28599939283452597; t=43.448; error=0.007148215524681157;
x=0.7954540240564044; y=-0.27999201636141074; t=43.469; error=0.007157235544212376;
x=0.7914643779971577; y=-0.27298610997308836; t=43.491; error=0.007165127788683918;
x=0.7874735031430389; y=-0.2669800365553917; t=43.512; error=0.007172942093463627;
x=0.7834823060248545; y=-0.2609741772859952; t=43.534; error=0.007180488559975968;
x=0.7804912618992081; y=-0.25496970769756055; t=43.556; error=0.007186714959546488;
x=0.7765000912563871; y=-0.24896383083403073; t=43.579; error=0.007194299848465149;
x=0.7735091608614244; y=-0.24295930459356108; t=43.602; error=0.007200622078119734;
x=0.769518053840517; y=-0.23695338545094324; t=43.625; error=0.0072082774686943445;
x=0.7665253766130794; y=-0.23194899907373606; t=43.648; error=0.007214110331420245;
x=0.7625339722061862; y=-0.2259432775633234; t=43.672; error=0.007221523542691443;
x=0.7595421987079762; y=-0.21993917135711685; t=43.696; error=0.0072272870414175966;
x=0.7565506576953666; y=-0.21393494931176624; t=43.72; error=0.007233220618473621;
x=0.7535588822264883; y=-0.20793084408752024; t=43.744; error=0.0072389971067136375;
x=0.7505675024650275; y=-0.20192654170316926; t=43.769; error=0.007245058747509966;
x=0.747577385748861; y=-0.194922314263708; t=43.793; error=0.007251329614796245;
x=0.7445856496577917; y=-0.18891818941812114; t=43.818; error=0.007257156878204205;
x=0.742595097798804; y=-0.1819154968433553; t=43.843; error=0.007261853893067375;
x=0.7396027706119532; y=-0.17591166656537158; t=43.869; error=0.0072672790310412665;
x=0.7376135318126413; y=-0.16790898395269024; t=43.895; error=0.007272275675028415;
x=0.7346217163317801; y=-0.16190489866611424; t=43.922; error=0.00727807851007874;
x=0.7326342282999954; y=-0.15290212735259567; t=43.949; error=0.007283577297954373;
x=0.7306435999880714; y=-0.14589945651042646; t=43.977; error=0.007288287780275517;
