x=13.689; y=-1.035; t=22.524; error=0.0;
x=0.6208818932523248; y=0.3228511132483858; t=44.968; error=0.01086595589534284;
x=0.6208818932523248; y=0.33267599393017705; t=44.983; error=0.01102969612238644;
x=0.6208818932523248; y=0.3404234024355635; t=44.998; error=0.011266477322681127;
x=0.6208818932523248; y=0.35026708420930563; t=45.013; error=0.011413350804762858;
x=0.6208818932523248; y=0.3592866078058952; t=45.027; error=0.011394993090263369;
x=0.6208818932523248; y=0.37011432334962635; t=45.042; error=0.011557121240124419;
x=0.6208818932523248; y=0.3791639915981537; t=45.055; error=0.011510350703055406;
x=0.6208818932523248; y=0.3902294194146312; t=45.069; error=0.011448777287045502;
x=0.6208818932523248; y=0.39896540190374224; t=45.083; error=0.01169749761138593;
x=0.6208818932523248; y=0.40963478789529617; t=45.097; error=0.012009876827318043;
x=0.6208818932523248; y=0.4197887505026293; t=45.111; error=0.011864282975162852;
x=0.6208818932523248; y=0.4308652262898789; t=45.124; error=0.01179204311381404;
x=0.6208818932523248; y=0.4417559164523588; t=45.138; error=0.011895314625884466;
x=0.6208818932523248; y=0.4529430046145514; t=45.152; error=0.011718627998886096;
x=0.6208818932523248; y=0.4643437337117836; t=45.167; error=0.011341300914261176;
x=0.6208818932523248; y=0.47540260869010076; t=45.182; error=0.011286000079637272;
x=0.6208818932523248; y=0.4865009531184182; t=45.197; error=0.011193707189492573;
x=0.6208818932523248; y=0.49770128917441914; t=45.212; error=0.011006022891643529;
x=0.6208818932523248; y=0.508740096573618; t=45.227; error=0.010969718024686461;
x=0.6208818932523248; y=0.5187410118683935; t=45.242; error=0.01096886196042636;
x=0.6208818932523248; y=0.529938790410951; t=45.258; error=0.010784110237623509;
x=0.6208818932523248; y=0.541128600244618; t=45.274; error=0.010607244145064374;
x=0.6208818932523248; y=0.5520457040203789; t=45.29; error=0.010684432772606455;
x=0.6208818932523248; y=0.5614945066382846; t=45.306; error=0.010267594619581526;
x=0.6208818932523248; y=0.5724216810695569; t=45.322; error=0.010335051463622623;
x=0.6208818932523248; y=0.5814859726180069; t=45.338; error=0.010275495717859937;
x=0.6208818932523248; y=0.5913957967026175; t=45.355; error=0.010359045139388878;
x=0.6208818932523248; y=0.600345082865901; t=45.372; error=0.010406080918807141;
x=0.6208818932523248; y=0.6104333330887216; t=45.391; error=0.010324253533006323;
x=0.6208818932523248; y=0.6192976180452728; t=45.409; error=0.010450134488027424;
x=0.6208818932523248; y=0.6289505256208198; t=45.428; error=0.010773162512477242;
x=0.6208818932523248; y=0.6372090556594284; t=45.447; error=0.010532411229277736;
x=0.6208818932523248; y=0.6460979802833189; t=45.467; error=0.010635745845590091;
x=0.6208818932523248; y=0.6548375829425465; t=45.487; error=0.010878594379425505;
x=0.6208818932523248; y=0.6626383354898706; t=45.507; error=0.011064953079110665;
x=0.6208818932523248; y=0.671726245703373; t=45.527; error=0.010982673744125655;
x=0.6208818932523248; y=0.6792634540740502; t=45.547; error=0.011416764587328272;
x=0.6208818932523248; y=0.6882049731487379; t=45.567; error=0.011471778412343684;
x=0.6208818932523248; y=0.6961786934821014; t=45.586; error=0.01149651120891722;
x=0.6208818932523248; y=0.7052004294684194; t=45.606; error=0.011476054151537782;
x=0.6208818932523248; y=0.7133394280921925; t=45.625; error=0.011345346562532947;
x=0.6208818932523248; y=0.7229183443426641; t=45.644; error=0.01080318823382881;
x=0.6198697540330732; y=0.7310154580966763; t=45.662; error=0.01070822456319031;
x=0.6189146167767103; y=0.7405668306603054; t=45.68; error=0.011143394769065937;
x=0.6179366545322625; y=0.7483905286158876; t=45.698; error=0.01131627730115708;
x=0.6159343506301739; y=0.7584020481263308; t=45.716; error=0.011304675970489286;
x=0.6138934480290129; y=0.767586109831555; t=45.732; error=0.011117915541820848;
x=0.6118853587447801; y=0.7776265562527189; t=45.748; error=0.011077199454448988;
x=0.6088810476842477; y=0.7866394894343164; t=45.763; error=0.0110635758373614;
x=0.6059010989135998; y=0.7975659682600253; t=45.778; error=0.01113946098716132;
x=0.6020019545341235; y=0.8073138292087157; t=45.792; error=0.011410954660925074;
x=0.5980089819117751; y=0.8182945039201738; t=45.806; error=0.011431517059608223;
x=0.5940303154723121; y=0.8282411700188314; t=45.82; error=0.01148894535499457;
x=0.5901103735855696; y=0.8400009956790588; t=45.833; error=0.011741944773547123;
x=0.5871169105417348; y=0.8499792058251748; t=45.846; error=0.011764644348747104;
x=0.58314532022669; y=0.861893976770309; t=45.858; error=0.011854426673620348;
x=0.5791023766244254; y=0.8730120716765365; t=45.871; error=0.011728770728861753;
x=0.5750601261808812; y=0.884128260396283; t=45.884; error=0.011605143110522433;
x=0.5710822887185847; y=0.8950673134175985; t=45.898; error=0.011669992163275298;
x=0.5672339337102367; y=0.9056502896905554; t=45.911; error=0.012113716142084273;
x=0.563246190668983; y=0.9166165830540034; t=45.925; error=0.012149580921322397;
x=0.5593907267080792; y=0.9272191089464886; t=45.938; error=0.012572504724188525;
x=0.556364682738359; y=0.9393232848253693; t=45.952; error=0.012465798517382614;
x=0.5533557716412523; y=0.9493529884823918; t=45.966; error=0.01243485520149046;
x=0.5513009919311649; y=0.9606542768878725; t=45.98; error=0.012133588279194578;
x=0.5493160977195686; y=0.9695863008400559; t=45.994; error=0.012202509087829945;
x=0.5473222397925399; y=0.9805525194387137; t=46.009; error=0.012236280808531771;
x=0.5463333916947217; y=0.9894521523190767; t=46.024; error=0.012334142436411474;
x=0.5452931152613257; y=1.0008951930864323; t=46.039; error=0.011905779068782084;
x=0.5442748865546038; y=1.0100592514469295; t=46.055; error=0.011746260424332635;
x=0.5442748865546038; y=1.0200469538028558; t=46.071; error=0.011757715596641407;
x=0.5442748865546038; y=1.0276316423699277; t=46.087; error=0.012145542814545347;
x=0.5442748865546038; y=1.0382417612928694; t=46.104; error=0.011576456933549823;
x=0.5442748865546038; y=1.0460753142572166; t=46.121; error=0.011731300594277952;
x=0.5442748865546038; y=1.054917361284896; t=46.139; error=0.011878532566956777;
x=0.543262444952291; y=1.0640293357057107; t=46.156; error=0.011769618176869829;
x=0.543262444952291; y=1.0726508362716072; t=46.173; error=0.012123199012850527;
x=0.542227139472425; y=1.083003891070268; t=46.191; error=0.011780624759063822;
x=0.542227139472425; y=1.091474914121328; t=46.209; error=0.011342228214630275;
x=0.5412033054291323; y=1.1027370885975472; t=46.226; error=0.011090316811758321;
x=0.5401711382263603; y=1.1120265934224953; t=46.244; error=0.0108105149212986;
x=0.5391395060977043; y=1.1244061789663664; t=46.262; error=0.010448775658340044;
x=0.5370986542062193; y=1.1335900124780494; t=46.28; error=0.010263860456252598;
x=0.535112851014482; y=1.1474906348202099; t=46.298; error=0.01036067418607165;
x=0.5321587375688676; y=1.1573376796389248; t=46.316; error=0.010519293366322674;
x=0.5291350729461137; y=1.1724560027526938; t=46.334; error=0.010401284138329688;
x=0.5253246564242026; y=1.1829346481879495; t=46.352; error=0.01095508832861454;
x=0.522320672270142; y=1.1989558970096053; t=46.37; error=0.01093399349495106;
x=0.5172701457560658; y=1.2120872659462032; t=46.387; error=0.010793351712945744;
x=0.5132978849058271; y=1.2279763093471578; t=46.404; error=0.0109062454111216;
x=0.5072252362504666; y=1.2421458228763322; t=46.419; error=0.010721820188609477;
x=0.5021673109897641; y=1.2593427687627203; t=46.435; error=0.010518012932854611;
x=0.4961864004330687; y=1.2742950451544588; t=46.45; error=0.010569394360132104;
x=0.4901317516757511; y=1.2914498833001917; t=46.465; error=0.01040558027646839;
x=0.4840972457847172; y=1.3075418990096155; t=46.479; error=0.010307429231612241;
x=0.47816239652432463; y=1.3243573052473945; t=46.492; error=0.010502719024978124;
x=0.4721025938771866; y=1.3405167789730958; t=46.505; error=0.010332606523343838;
x=0.46600470406128086; y=1.3577941334514954; t=46.518; error=0.010039204825448874;
x=0.45999115494483644; y=1.3748325226147544; t=46.531; error=0.00999859787183581;
x=0.45297230498586544; y=1.3908756082352596; t=46.543; error=0.009951569322332664;
x=0.44698216939688457; y=1.4078476590707054; t=46.555; error=0.009981133081545676;
x=0.43992472355345996; y=1.4229707573066153; t=46.566; error=0.009845337911271708;
x=0.4349744307658031; y=1.4398017527846485; t=46.578; error=0.010020172241378146;
x=0.4290122835758847; y=1.4537134295611247; t=46.59; error=0.010116264627297387;
x=0.4240056129903006; y=1.4707361095521105; t=46.602; error=0.010092799495608852;
x=0.4189765129204096; y=1.482805949719849; t=46.614; error=0.010017146078605961;
x=0.4150284952236584; y=1.4985980205068534; t=46.627; error=0.010228684771591497;
x=0.4110294706056954; y=1.5105950943607425; t=46.64; error=0.010231758570524519;
x=0.40699029745360593; y=1.5257419936810779; t=46.654; error=0.010081327034148541;
x=0.4030156825488503; y=1.535678530942967; t=46.668; error=0.010149654758382793;
x=0.40004291019135624; y=1.5495514686112726; t=46.683; error=0.010277152729191984;
x=0.39600189752970527; y=1.5596540002654; t=46.698; error=0.01016675439249926;
x=0.3930086095364827; y=1.5716271522382903; t=46.714; error=0.010194077966160828;
x=0.38905114610779995; y=1.5805314449528265; t=46.729; error=0.010298801846239157;
x=0.3850666682965606; y=1.5914887589337345; t=46.746; error=0.010344152824415604;
x=0.38205935965478494; y=1.6005106848590616; t=46.762; error=0.01032111925378934;
x=0.3780631808918882; y=1.6105011317663034; t=46.779; error=0.010331405358485257;
x=0.37502081288629224; y=1.6186141131145588; t=46.796; error=0.0102108671959275;
x=0.37093825370913175; y=1.62882051105746; t=46.814; error=0.00998863651975089;
x=0.36791981644791555; y=1.6358635313336314; t=46.832; error=0.009941831857202436;
x=0.36487304325468733; y=1.6450038509133158; t=46.851; error=0.009794445489282513;
x=0.3606252252358047; y=1.6524375324463605; t=46.87; error=0.00929828525145606;
x=0.3575573477892532; y=1.660618538970498; t=46.891; error=0.009105142079219143;
x=0.3536469451548706; y=1.6664841429220718; t=46.912; error=0.009263910121235782;
x=0.3496603837497382; y=1.6744572657323367; t=46.933; error=0.009293907572343177;
x=0.34564785993621744; y=1.6804760514526178; t=46.954; error=0.00927170863178304;
x=0.34063197313636245; y=1.6874982929724147; t=46.975; error=0.009245012236127682;
x=0.3365980750510054; y=1.6945576146217896; t=46.996; error=0.009177146340060739;
x=0.33147502449714394; y=1.7007052752864233; t=47.017; error=0.008993233752648207;
x=0.3263495868089852; y=1.7078808880498455; t=47.038; error=0.008782921532728648;
x=0.3214012651761299; y=1.713818874009272; t=47.059; error=0.008859990252507059;
x=0.3154690975564595; y=1.721728430835499; t=47.08; error=0.008969587186674604;
x=0.31049567350480056; y=1.7276965396974897; t=47.101; error=0.009009283337065651;
x=0.3044140566938788; y=1.7358053621120522; t=47.122; error=0.008877379862527492;
x=0.29822804260583125; y=1.7419913762000996; t=47.141; error=0.008634715642879808;
x=0.29204108885916186; y=1.7512718068201036; t=47.161; error=0.008305010010536623;
x=0.28505560762099447; y=1.7582572880582712; t=47.181; error=0.008323840828972506;
x=0.27804564574858176; y=1.7662686730553143; t=47.2; error=0.008309595318153415;
x=0.2708246696087048; y=1.7745212172151736; t=47.219; error=0.007994432458965185;
x=0.26377986359562433; y=1.783578824946277; t=47.238; error=0.007924738531224707;
x=0.25542256150734816; y=1.791936127034553; t=47.256; error=0.0074677376446187485;
x=0.2486403641872496; y=1.800656095017537; t=47.274; error=0.007804131177316036;
x=0.24077294354274972; y=1.8095069432425992; t=47.29; error=0.00798968807031329;
x=0.23281384856285722; y=1.8184609250949784; t=47.306; error=0.008047073639418345;
x=0.22597704266046947; y=1.8272511041123338; t=47.321; error=0.008301094535068516;
x=0.21793965398416934; y=1.837297839957709; t=47.336; error=0.008244078775928086;
x=0.20987576186486395; y=1.8463697185919274; t=47.35; error=0.008154213675749795;
x=0.20182825648583896; y=1.8564291003157087; t=47.364; error=0.00808192778854731;
x=0.19497014182105948; y=1.8652466763132822; t=47.377; error=0.008302756808929513;
x=0.1869369521133752; y=1.8752881634478875; t=47.39; error=0.00825215794339622;
x=0.17881248950799616; y=1.8854437417046113; t=47.402; error=0.00806270033296661;
x=0.17079238603508243; y=1.8944663581116392; t=47.414; error=0.00803449935409707;
x=0.16374965378189524; y=1.9045274041876208; t=47.426; error=0.007962429534726003;
x=0.15582654742986712; y=1.9144312871276559; t=47.437; error=0.008079281212909671;
x=0.1478577861332571; y=1.9233961435863423; t=47.449; error=0.008123150493679244;
x=0.14091283784653444; y=1.9333174982816603; t=47.461; error=0.008216170456635878;
x=0.13407009325653457; y=1.9421153127545172; t=47.474; error=0.008461309920035864;
x=0.12627563581815088; y=1.950884077372699; t=47.487; error=0.008752027771064883;
x=0.11905337435913357; y=1.9612015937427236; t=47.501; error=0.008374857320011066;
x=0.11207890035427061; y=1.9691724211768526; t=47.515; error=0.008411338634492964;
x=0.10628999020039974; y=1.9788206047666375; t=47.53; error=0.008816265757239958;
x=0.09933383968711049; y=1.9857767552799266; t=47.544; error=0.008873344396875855;
x=0.09322707691795339; y=1.9949368994336623; t=47.56; error=0.008684907378738439;
x=0.08738116819165295; y=2.002731444402063; t=47.576; error=0.008933157897206537;
x=0.08113431970949941; y=2.011060575711601; t=47.593; error=0.008535714268447394;
x=0.07512246910529814; y=2.018074401416502; t=47.609; error=0.008518504928699686;
x=0.06883200370742015; y=2.026461688613673; t=47.626; error=0.008052725225416876;
x=0.06388382207661057; y=2.0333891428968065; t=47.643; error=0.008138892775726703;
x=0.05864133822339143; y=2.041777117061957; t=47.66; error=0.007690689536512154;
x=0.05350392937718084; y=2.04794200767741; t=47.677; error=0.007488986443548164;
x=0.04964560399465229; y=2.0546940770968347; t=47.695; error=0.007770182106200136;
x=0.045642617129943545; y=2.060698557393898; t=47.712; error=0.007764952635120999;
x=0.04163146357985929; y=2.0677180761065457; t=47.729; error=0.00774280415367646;
x=0.03673384526870871; y=2.071636170755466; t=47.747; error=0.0078549278224499;
x=0.03281809582488198; y=2.0784887322821626; t=47.764; error=0.008022518732121581;
x=0.028821042701507094; y=2.0824857854055376; t=47.781; error=0.00802631315707003;
x=0.024674611958980217; y=2.0887054315193283; t=47.798; error=0.007769445182915587;
x=0.019711690025451253; y=2.0926757690661515; t=47.814; error=0.00781009741081867;
x=0.0158080376302195; y=2.097555334560191; t=47.831; error=0.007956639921689046;
x=0.010919701650351308; y=2.100488336148112; t=47.847; error=0.008059140869275559;
x=0.006198557126855264; y=2.1052094806716077; t=47.864; error=0.008421576996015052;
x=0.0009136538464543419; y=2.1073234419837683; t=47.88; error=0.008210902612595798;
x=-0.0038885936333846686; y=2.1111652399676397; t=47.897; error=0.008429965263444916;
x=-0.008924458524050452; y=2.113179585923906; t=47.913; error=0.008403441657550517;
x=-0.014825821865443905; y=2.1171138281515014; t=47.93; error=0.00850100660239397;
x=-0.021281821722751164; y=2.118189828127719; t=47.948; error=0.00826966007895584;
x=-0.027256787827776963; y=2.121177311180232; t=47.968; error=0.008289733010945172;
x=-0.032867101449522956; y=2.122112363450523; t=47.988; error=0.008487040925094256;
x=-0.03945465412879166; y=2.124935600313067; t=48.01; error=0.00880931436929676;
x=-0.04643471106238998; y=2.124935600313067; t=48.032; error=0.008817359441422855;
x=-0.05403734166137068; y=2.127107780484204; t=48.058; error=0.008429974692545495;
x=-0.06107361755128802; y=2.127107780484204; t=48.083; error=0.008417294287455869;
x=-0.06851266454337779; y=2.1281705014830745; t=48.111; error=0.008215101015831165;
x=-0.07535270398040428; y=2.1281705014830745; t=48.139; error=0.008264939397352384;
x=-0.08237267746976826; y=2.1291733548386977; t=48.169; error=0.00825585841441092;
x=-0.08931578032195783; y=2.1291733548386977; t=48.199; error=0.008274141028585688;
x=-0.09534258765970208; y=2.1301778227283217; t=48.229; error=0.008261252787315435;
x=-0.10136526347835106; y=2.1301778227283217; t=48.259; error=0.008625414010432654;
x=-0.10829294521653804; y=2.1301778227283217; t=48.289; error=0.008277354823264714;
x=-0.11516349518487942; y=2.1301778227283217; t=48.318; error=0.008320589933157476;
x=-0.12089300726775862; y=2.1301778227283217; t=48.347; error=0.008416641913955952;
x=-0.12833915530533158; y=2.1301778227283217; t=48.376; error=0.00826235751820898;
x=-0.13544077944649627; y=2.1301778227283217; t=48.404; error=0.008230192410328895;
x=-0.14194187544922052; y=2.1301778227283217; t=48.432; error=0.008088407379458613;
x=-0.14823876104875824; y=2.1301778227283217; t=48.46; error=0.008018005981098447;
x=-0.1557261203676764; y=2.1301778227283217; t=48.488; error=0.007925227226219335;
x=-0.1617410536737257; y=2.1301778227283217; t=48.515; error=0.00792284059678086;
x=-0.1685374959926555; y=2.1301778227283217; t=48.543; error=0.007957724250126924;
x=-0.17558312475813398; y=2.1301778227283217; t=48.57; error=0.007949464932973301;
x=-0.18260062287853146; y=2.1301778227283217; t=48.597; error=0.00794636480396218;
x=-0.19114274242148002; y=2.1301778227283217; t=48.624; error=0.007869011870971429;
x=-0.1974691850429549; y=2.1301778227283217; t=48.65; error=0.007970561567560491;
x=-0.20601820397291; y=2.1301778227283217; t=48.675; error=0.00806932294325546;
x=-0.21395095455549457; y=2.1301778227283217; t=48.701; error=0.008086101934999817;
x=-0.22441431576657686; y=2.1301778227283217; t=48.726; error=0.007981281335580527;
x=-0.2335424034082634; y=2.1301778227283217; t=48.75; error=0.007956823806884342;
x=-0.24401535850080402; y=2.1301778227283217; t=48.775; error=0.008070022252131041;
x=-0.2542133194615; y=2.1301778227283217; t=48.799; error=0.008023632881445537;
x=-0.2663959427733276; y=2.1301778227283217; t=48.823; error=0.007984951900669113;
x=-0.27692959626512; y=2.1301778227283217; t=48.847; error=0.008091540576118035;
x=-0.29004001678071756; y=2.1301778227283217; t=48.871; error=0.00806399351992721;
x=-0.3019389138142291; y=2.1301778227283217; t=48.894; error=0.008089161485267489;
x=-0.3151096441069992; y=2.1301778227283217; t=48.917; error=0.008047353768274524;
x=-0.3281760728364916; y=2.1301778227283217; t=48.94; error=0.008032008937205142;
x=-0.3425241131442621; y=2.1301778227283217; t=48.962; error=0.007960194676042736;
x=-0.3568647660361969; y=2.1301778227283217; t=48.984; error=0.007904126354135;
x=-0.3708221685456644; y=2.1301778227283217; t=49.004; error=0.007910356768463836;
x=-0.384709388732346; y=2.1301778227283217; t=49.023; error=0.007927933823749718;
x=-0.398621528749452; y=2.1301778227283217; t=49.04; error=0.007942709881277722;
x=-0.4126684623803095; y=2.1301778227283217; t=49.057; error=0.007934699093362663;
x=-0.42608956297542055; y=2.1301778227283217; t=49.074; error=0.008052094565666953;
x=-0.4398767940194105; y=2.1301778227283217; t=49.091; error=0.0081052119593241;
x=-0.45395478020639696; y=2.1301778227283217; t=49.109; error=0.008085133349160363;
x=-0.46827922456777105; y=2.1291546481310806; t=49.126; error=0.00803184997589723;
x=-0.4810488855293761; y=2.1291546481310806; t=49.144; error=0.008084330128380193;
x=-0.493601731084609; y=2.1291546481310806; t=49.162; error=0.008203733280506413;
x=-0.5076199422282289; y=2.1291546481310806; t=49.182; error=0.008198427955658671;
x=-0.5202034861105185; y=2.1272187183030358; t=49.203; error=0.008268544901103844;
x=-0.532438120890693; y=2.1272187183030358; t=49.226; error=0.008557764172774639;
x=-0.543963386213595; y=2.125297840749219; t=49.249; error=0.008695832794217496;
x=-0.5573380601759305; y=2.125297840749219; t=49.273; error=0.008528367979836457;
x=-0.5703151407144325; y=2.1223031298557182; t=49.296; error=0.00853346342186849;
x=-0.5836874442702452; y=2.121274491120656; t=49.32; error=0.008405742852809449;
x=-0.596171721551406; y=2.1183935040557724; t=49.344; error=0.008515544400067342;
x=-0.6097689128543433; y=2.1163016284707052; t=49.369; error=0.008348942947815944;
x=-0.6228330442843518; y=2.1122818957230103; t=49.393; error=0.008342586058013742;
x=-0.6362642200422683; y=2.1102155609910227; t=49.418; error=0.008251180682884843;
x=-0.6494516990857133; y=2.106157875131501; t=49.442; error=0.008245772250243238;
x=-0.6631198004089816; y=2.103003697903055; t=49.467; error=0.008214377500923313;
x=-0.6749951481580257; y=2.098055636340953; t=49.492; error=0.00819343303234091;
x=-0.6880727935490667; y=2.09503771817379; t=49.514; error=0.00819219485757749;
x=-0.70014011464689; y=2.089004057624878; t=49.536; error=0.008209401195762507;
x=-0.7124257434673011; y=2.084908848018074; t=49.556; error=0.008242877169130329;
x=-0.724022884144968; y=2.079110277679241; t=49.576; error=0.00813367723744344;
x=-0.7348095873849354; y=2.0751878401374344; t=49.594; error=0.008113430171174081;
x=-0.745622899085045; y=2.0692896701191925; t=49.612; error=0.008068444436863411;
x=-0.7557427653197459; y=2.063217750378372; t=49.628; error=0.008102994358573298;
x=-0.7667451639029461; y=2.0572164420602626; t=49.643; error=0.008103583159678584;
x=-0.774966370935945; y=2.0520781876646383; t=49.657; error=0.008178677023018959;
x=-0.7839016308310287; y=2.0461213477345823; t=49.67; error=0.008153300846200749;
x=-0.7919703862554438; y=2.040069781166271; t=49.684; error=0.008185823275817789;
x=-0.8000091750094916; y=2.034040689600735; t=49.697; error=0.008204511330644919;
x=-0.8062425948198712; y=2.0278072697903555; t=49.711; error=0.008379099071807517;
x=-0.8134029252112632; y=2.0216698437405904; t=49.724; error=0.008481871915267017;
x=-0.8194933510334435; y=2.0155794179184103; t=49.737; error=0.008554308487611089;
x=-0.8257043557896956; y=2.009368413162158; t=49.751; error=0.00872828650187982;
x=-0.8308042801878646; y=2.0042684887639894; t=49.764; error=0.008813003706666076;
x=-0.8357668767515837; y=1.9983133728875266; t=49.778; error=0.008773715492135816;
x=-0.8397040977094272; y=1.9924075414507612; t=49.791; error=0.008689632136465704;
x=-0.8445483321641266; y=1.985625613214182; t=49.805; error=0.008499276060005998;
x=-0.8483144731961062; y=1.9809179369242076; t=49.818; error=0.0082559520449027;
x=-0.8533493249003269; y=1.9738691445382983; t=49.832; error=0.008296718557584357;
x=-0.8574550705744762; y=1.9677105260270742; t=49.845; error=0.008432211197406241;
x=-0.8613610936591253; y=1.959898479857776; t=49.858; error=0.008265630200354868;
x=-0.8654857250940736; y=1.9537115327053536; t=49.872; error=0.008425658347283082;
x=-0.8694908311143182; y=1.9447000441598032; t=49.885; error=0.008436045144185;
x=-0.8733796976912718; y=1.9378945276501345; t=49.898; error=0.00826583701666708;
x=-0.8763729237252345; y=1.9279171075369252; t=49.91; error=0.008245030489545488;
x=-0.8813204883761359; y=1.9209905170256634; t=49.923; error=0.008183677462539927;
x=-0.8852686802523667; y=1.9101329893660284; t=49.935; error=0.008055266872274714;
x=-0.889254583675761; y=1.9011647066633912; t=49.946; error=0.008027346997335197;
x=-0.8933462615461035; y=1.8899125925199491; t=49.958; error=0.008254756848161978;
x=-0.8983755624718878; y=1.8808598508535375; t=49.969; error=0.00830065210747893;
x=-0.9033008988922746; y=1.869039043444609; t=49.98; error=0.00814025637502272;
x=-0.9083427957507912; y=1.8589552497275756; t=49.991; error=0.008213667443308582;
x=-0.9123816438928892; y=1.8458289932657572; t=50.002; error=0.008329731540719976;
x=-0.9174511531841608; y=1.8346760728249596; t=50.013; error=0.008466799281565083;
x=-0.9224841575344797; y=1.8225968623841942; t=50.024; error=0.008538764557618704;
x=-0.9275489038914678; y=1.8114544203988203; t=50.034; error=0.008667906935142803;
x=-0.9326578107364039; y=1.7971494812329993; t=50.045; error=0.00895171237609569;
x=-0.9376875354805861; y=1.7860840867957979; t=50.056; error=0.009011995970903694;
x=-0.9426826696258693; y=1.7730967380180616; t=50.066; error=0.00900019073318105;
x=-0.9477112739527518; y=1.760022366768167; t=50.076; error=0.009069658939021235;
x=-0.9526570730158548; y=1.7471632892040991; t=50.086; error=0.00893817154540772;
x=-0.9585067676869573; y=1.735463899861894; t=50.096; error=0.008665722607404787;
x=-0.963421919633814; y=1.7226845048000667; t=50.106; error=0.008463911510776587;
x=-0.9693511599038344; y=1.7098378175483555; t=50.116; error=0.00832705806612733;
x=-0.9752628520477917; y=1.6980144332604405; t=50.126; error=0.008172328870023457;
x=-0.9811876069336525; y=1.6851774643410755; t=50.136; error=0.008029746743334473;
x=-0.9881117004958733; y=1.674296745886157; t=50.146; error=0.007931317605525727;
x=-0.9941531937716341; y=1.6612068437886751; t=50.155; error=0.008008993506005807;
x=-1.0001895578698738; y=1.6501401762752355; t=50.165; error=0.008065638827204326;
x=-1.0072692230026612; y=1.638003607476171; t=50.175; error=0.008181557456234315;
x=-1.0132651973300713; y=1.6270109878759191; t=50.184; error=0.008175197552493931;
x=-1.0202899167570458; y=1.6149686117153914; t=50.194; error=0.008211429989714384;
x=-1.026241124780408; y=1.6040580636725608; t=50.203; error=0.008134371190645017;
x=-1.0322981559812294; y=1.5929535064710545; t=50.212; error=0.00822449580069118;
x=-1.0392307735574944; y=1.581069019197457; t=50.222; error=0.008125922636548153;
x=-1.0452546135437932; y=1.5700253125559092; t=50.231; error=0.008163455990721762;
x=-1.0522316055576837; y=1.5580647548178113; t=50.24; error=0.008129903751279343;
x=-1.0581947648517878; y=1.5461384362296031; t=50.249; error=0.00806616754452563;
x=-1.0651457449239778; y=1.5342224703915628; t=50.258; error=0.007995513035263704;
x=-1.0712324495415932; y=1.5220490611563318; t=50.268; error=0.008145039172328552;
x=-1.077167622729166; y=1.511167910312448; t=50.277; error=0.008043583488503467;
x=-1.084078645593237; y=1.4993204425454691; t=50.287; error=0.00791626208850028;
x=-1.090108787166671; y=1.4872601593986015; t=50.296; error=0.007967547835815453;
x=-1.0971566403951105; y=1.475178125292705; t=50.306; error=0.008036149486511641;
x=-1.1030862533967678; y=1.4633188992893902; t=50.316; error=0.007915916509660434;
x=-1.1090909740993014; y=1.4513094578843229; t=50.325; error=0.00792393954561386;
x=-1.1161083107988163; y=1.4382772611566523; t=50.335; error=0.007951049193435129;
x=-1.1220582795444825; y=1.4263773236653199; t=50.345; error=0.007866096416308858;
x=-1.1291674238476088; y=1.4141902191456746; t=50.355; error=0.008021908273403535;
x=-1.1362665289640956; y=1.402020324660268; t=50.364; error=0.008165790859423478;
x=-1.142314617877881; y=1.388916132013733; t=50.374; error=0.008257689417564067;
x=-1.1492786582477248; y=1.3769777770940006; t=50.384; error=0.008204820399110975;
x=-1.1562524797643754; y=1.3650226544940276; t=50.393; error=0.008166508941743419;
x=-1.1643377475017285; y=1.351884094420829; t=50.403; error=0.008284383304629859;
x=-1.171298291435004; y=1.3399517333923567; t=50.412; error=0.00822620249130105;
x=-1.1783974328654445; y=1.326767613592967; t=50.422; error=0.008386918824899867;
x=-1.186379345679252; y=1.3157924834739816; t=50.431; error=0.008365993542444647;
x=-1.1933751287931205; y=1.3028003148339402; t=50.44; error=0.008359129336327223;
x=-1.201386847440358; y=1.2917842016939889; t=50.449; error=0.00837267000339412;
x=-1.2083213139558664; y=1.27989654481026; t=50.458; error=0.008275504386253112;
x=-1.2153528735634487; y=1.268846951141202; t=50.467; error=0.00831776599766629;
x=-1.2222839909912888; y=1.2569650355506183; t=50.476; error=0.008216163375980511;
x=-1.2293851128595743; y=1.2458061297575984; t=50.485; error=0.008351489090313588;
x=-1.2363870270255046; y=1.234803121782565; t=50.493; error=0.008354070524475734;
x=-1.2432987385307577; y=1.2249292482036322; t=50.502; error=0.00824811039846726;
x=-1.2492644311170278; y=1.2129978630310916; t=50.511; error=0.008188186332559438;
x=-1.2553674271325617; y=1.2038433690077905; t=50.519; error=0.008318408700620977;
x=-1.261493078295517; y=1.1926130085423727; t=50.528; error=0.008521293254768067;
x=-1.2674270492580368; y=1.1837120520985926; t=50.536; error=0.008435890851183639;
x=-1.2723859312018668; y=1.173794288210933; t=50.545; error=0.008362949482708892;
x=-1.2774282358614584; y=1.1647181398236681; t=50.554; error=0.008429688635265118;
x=-1.2823624953707347; y=1.1548496208051158; t=50.562; error=0.008313248608773091;
x=-1.28634149670932; y=1.1458968677932984; t=50.571; error=0.00827111750155203;
x=-1.2904185235387118; y=1.1367235574271672; t=50.581; error=0.008426183564283872;
